bin_pos	Sum_Signal	repeat_percentage
chr7-86385000-86390000	13	0.1446
chr7-86445000-86450000	11	0.074
chr7-86510000-86515000	32	0.129
chr7-86520000-86525000	90	0.782
chr7-86660000-86665000	26	0.0896
chr7-86985000-86990000	86	1
chr7-87110000-87115000	128	0.3364
chr7-87135000-87140000	28	0.0736
chr7-87140000-87145000	29	0.092
chr7-87200000-87205000	20	0.1384
chr7-87205000-87210000	96	0.5056
chr7-87245000-87250000	45	0.303
chr7-87325000-87330000	844	1
chr7-87330000-87335000	190	0.8816
chr7-87675000-87680000	14	0.0626
chr7-87825000-87830000	38	0.2248
chr7-87870000-87875000	152	0.4452
chr7-88935000-88940000	13	0.1256
chr7-88965000-88970000	3	0.022
chr7-88980000-88985000	55	0.3876
chr7-89040000-89045000	39	0.3256
chr7-89060000-89065000	13	0.0784
chr7-89290000-89295000	64	0.5486
chr7-89325000-89330000	9	0.0376
chr7-89380000-89385000	4	0.014
chr7-89435000-89440000	14	0.113
chr7-89565000-89570000	44	0.2814
chr7-89620000-89625000	102	0.6098
chr7-89650000-89655000	14	0.1064
chr7-89690000-89695000	32	0.1806
chr7-89715000-89720000	8	0.0352
chr7-89720000-89725000	19	0.1218
chr7-89795000-89800000	91	0.835
chr7-89855000-89860000	72	0.531
chr7-89875000-89880000	62	0.4726
chr7-89885000-89890000	59	0.3758
chr7-90355000-90360000	56	0.263
chr7-90395000-90400000	56	0.398
chr7-90430000-90435000	32	0.2442
chr7-90745000-90750000	33	0.1668
chr7-90750000-90755000	7	0.0306
chr7-90760000-90765000	11	0.121
chr7-90780000-90785000	26	0.2236
chr7-90925000-90930000	22	0.1818
chr7-91455000-91460000	18	0.1164
chr7-92005000-92010000	12	0.053
chr7-92165000-92170000	33	0.1896
chr7-92185000-92190000	90	1
chr7-92190000-92195000	568	1
chr7-92195000-92200000	16	0.0654
chr7-92205000-92210000	82	0.3272
chr7-92250000-92255000	39	0.0894
chr7-92275000-92280000	134	0.6928
chr7-92280000-92285000	132	0.5924
chr7-92375000-92380000	14	0.0452
chr7-92380000-92385000	142	1
chr7-92435000-92440000	5	0.0286
chr7-92440000-92445000	36	0.232
chr7-92465000-92470000	18	0.2588
chr7-92785000-92790000	86	0.1992
chr7-92880000-92885000	99	0.6412
chr7-92895000-92900000	96	0.8326
chr7-92920000-92925000	58	1
chr7-92925000-92930000	412	1
chr7-92930000-92935000	144	0.534
chr7-92975000-92980000	224	0.9792
chr7-93000000-93005000	21	0.086
chr7-93020000-93025000	26	0.1898
chr7-93030000-93035000	71	0.722
chr7-93090000-93095000	204	1
chr7-93170000-93175000	144	0.654
chr7-94700000-94705000	25	0.2698
chr7-94715000-94720000	52	1
chr7-94720000-94725000	18	0.0662
chr7-94765000-94770000	18	0.1052
chr7-94840000-94845000	19	0.1132
chr7-95030000-95035000	7	0.0314
chr7-95035000-95040000	66	0.55
chr7-95200000-95205000	25	0.0814
chr7-95205000-95210000	2	0.0072
chr7-95225000-95230000	8	0.1346
chr7-95230000-95235000	19	0.1578
chr7-96110000-96115000	14	0.0678
chr7-96225000-96230000	62	0.2926
chr7-96230000-96235000	27	0.0978
chr7-96710000-96715000	128	0.632
chr7-97105000-97110000	25	0.1138
chr7-97115000-97120000	35	0.1228
chr7-97120000-97125000	23	0.4052
chr7-97135000-97140000	260	0.6628
chr7-97155000-97160000	23	0.1248
chr7-97160000-97165000	4	0.1174
chr7-97230000-97235000	17	0.215
chr7-97450000-97455000	19	0.1022
chr7-97530000-97535000	24	0.5292
chr7-97955000-97960000	37	0.3532
chr7-97960000-97965000	522	1
chr7-97970000-97975000	14	0.1178
chr7-98100000-98105000	27	0.1382
chr7-98315000-98320000	11	0.0874
chr7-98435000-98440000	1	0.0124
chr7-98655000-98660000	30	0.1744
chr7-98675000-98680000	18	0.079
chr7-98765000-98770000	12	0.054
chr7-98810000-98815000	28	0.129
chr7-98845000-98850000	23	0.061
chr7-99165000-99170000	27	0.1168
chr7-99445000-99450000	7	0.0322
chr7-99490000-99495000	51	0.327
chr7-99495000-99500000	94	0.4708
chr7-99500000-99505000	31	0.1222
chr7-99525000-99530000	140	0.53
chr7-99530000-99535000	355	1
chr7-99580000-99585000	83	0.589
chr7-99615000-99620000	12	0.059
chr7-99805000-99810000	73	0.3048
chr7-99935000-99940000	372	1
chr7-99950000-99955000	27	0.1906
chr7-99980000-99985000	54	0.2176
chr7-100045000-100050000	19	0.0668
chr7-100070000-100075000	280	1
chr7-100075000-100080000	69	0.1212
chr7-100230000-100235000	12	0.06
chr7-100425000-100430000	6	0.0086
chr7-100715000-100720000	33	0.2764
chr7-100780000-100785000	16	0.053
chr7-100905000-100910000	16	0.0812
chr7-100940000-100945000	19	0.062
chr7-101245000-101250000	24	0.1098
chr7-101300000-101305000	565	1
chr7-101305000-101310000	100	0.6688
chr7-101310000-101315000	118	0.3696
chr7-101475000-101480000	55	0.2938
chr7-101480000-101485000	19	0.0922
chr7-101580000-101585000	16	0.0838
chr7-101630000-101635000	31	0.1588
chr7-101735000-101740000	20	0.099
chr7-101845000-101850000	81	0.2114
chr7-102050000-102055000	31	0.1166
chr7-102080000-102085000	39	0.1766
chr7-102085000-102090000	53	0.1406
chr7-102405000-102410000	4	0.0604
chr7-102905000-102910000	393	1
chr7-102910000-102915000	20	0.075
chr7-102975000-102980000	43	0.1236
chr7-102990000-102995000	44	0.0956
chr7-102995000-103000000	21	0.0792
chr7-103000000-103005000	174	0.7376
chr7-103005000-103010000	4	0.0076
chr7-103015000-103020000	48	0.8346
chr7-103020000-103025000	61	0.662
chr7-103410000-103415000	21	0.0786
chr7-103425000-103430000	13	0.0194
chr7-103430000-103435000	17	0.1152
chr7-103640000-103645000	128	0.4768
chr7-103645000-103650000	352	1
chr7-103740000-103745000	29	0.6394
chr7-103780000-103785000	14	0.0818
chr7-103820000-103825000	84	0.4836
chr7-103945000-103950000	16	0.0684
chr7-104030000-104035000	38	0.1304
chr7-104035000-104040000	20	0.0582
chr7-104065000-104070000	12	0.0834
chr7-104070000-104075000	9	0.0374
chr7-104195000-104200000	132	0.7108
chr7-104200000-104205000	120	0.3642
chr7-104205000-104210000	46	0.1552
chr7-104220000-104225000	35	0.174
chr7-104860000-104865000	14	0.07
chr7-104885000-104890000	56	0.4036
chr7-105130000-105135000	42	0.1188
chr7-105580000-105585000	260	1
chr7-105710000-105715000	132	0.4198
chr7-105910000-105915000	28	0.1236
chr7-105950000-105955000	25	0.1162
chr7-106005000-106010000	14	0.04
chr7-106050000-106055000	27	0.1098
chr7-106160000-106165000	24	0.0778
chr7-106245000-106250000	51	0.1536
chr7-106335000-106340000	276	1
chr7-106340000-106345000	375	1
chr7-106345000-106350000	87	0.3548
chr7-106445000-106450000	13	0.0278
chr7-106450000-106455000	108	0.5224
chr7-106455000-106460000	61	0.244
chr7-106480000-106485000	79	0.2322
chr7-106485000-106490000	14	0.0514
chr7-106490000-106495000	9	0.0274
chr7-106535000-106540000	39	0.0896
chr7-106565000-106570000	222	0.5772
chr7-106570000-106575000	36	0.1138
chr7-106595000-106600000	55	0.1248
chr7-106610000-106615000	30	0.0898
chr7-106620000-106625000	129	0.4626
chr7-106645000-106650000	3	0.011
chr7-106705000-106710000	31	0.1346
chr7-106775000-106780000	108	0.258
chr7-106785000-106790000	45	0.108
chr7-106825000-106830000	47	0.17
chr7-107020000-107025000	44	0.1052
chr7-107035000-107040000	45	0.1428
chr7-107095000-107100000	86	0.9256
chr7-107210000-107215000	242	0.9216
chr7-107355000-107360000	53	0.202
chr7-107360000-107365000	125	0.2096
chr7-107540000-107545000	71	0.3814
chr7-107545000-107550000	38	0.1614
chr7-107830000-107835000	116	0.3672
chr7-108080000-108085000	79	0.175
chr7-108210000-108215000	651	1
chr7-108545000-108550000	27	0.1162
chr7-108555000-108560000	375	1
chr7-108575000-108580000	112	0.3024
chr7-108580000-108585000	23	0.1474
chr7-108930000-108935000	48	0.2452
chr7-109080000-109085000	26	0.1764
chr7-109100000-109105000	16	0.0926
chr7-109115000-109120000	27	0.1828
chr7-109140000-109145000	120	0.9484
chr7-109210000-109215000	83	0.7832
chr7-109230000-109235000	22	0.124
chr7-109235000-109240000	19	0.0892
chr7-109255000-109260000	24	0.0836
chr7-109295000-109300000	34	0.2304
chr7-109355000-109360000	88	0.4236
chr7-109375000-109380000	4	0.0452
chr7-109385000-109390000	46	0.2388
chr7-109545000-109550000	46	0.1496
chr7-109550000-109555000	39	0.2832
chr7-109565000-109570000	11	0.0324
chr7-109605000-109610000	10	0.0602
chr7-109650000-109655000	19	0.1026
chr7-109745000-109750000	26	0.151
chr7-109770000-109775000	47	0.2376
chr7-109780000-109785000	16	0.0996
chr7-109790000-109795000	119	0.8422
chr7-109855000-109860000	11	0.0312
chr7-109880000-109885000	14	0.0412
chr7-109895000-109900000	56	0.2588
chr7-109900000-109905000	13	0.0382
chr7-109915000-109920000	9	0.0562
chr7-109970000-109975000	19	0.1126
chr7-110010000-110015000	24	0.1228
chr7-110080000-110085000	74	0.4628
chr7-110115000-110120000	14	0.058
chr7-110200000-110205000	152	0.9852
chr7-110240000-110245000	20	0.1142
chr7-110250000-110255000	7	0.0328
chr7-110270000-110275000	9	0.049
chr7-110355000-110360000	31	0.269
chr7-110360000-110365000	64	0.3038
chr7-110375000-110380000	11	0.0258
chr7-110455000-110460000	46	0.2482
chr7-110490000-110495000	19	0.1124
chr7-111060000-111065000	55	0.3152
chr7-111065000-111070000	33	0.133
chr7-111280000-111285000	24	0.0704
chr7-111340000-111345000	201	0.675
chr7-111385000-111390000	41	0.1722
chr7-111390000-111395000	22	0.0734
chr7-111405000-111410000	119	0.3654
chr7-111415000-111420000	47	0.2386
chr7-111420000-111425000	12	0.0614
chr7-111430000-111435000	344	1
chr7-111435000-111440000	1110	1
chr7-111440000-111445000	294	0.7112
chr7-111445000-111450000	2	0.0058
chr7-111450000-111455000	23	0.0784
chr7-111470000-111475000	291	0.7212
chr7-111475000-111480000	136	0.3004
chr7-111495000-111500000	51	0.1284
chr7-111520000-111525000	78	0.3028
chr7-111560000-111565000	78	0.2044
chr7-111570000-111575000	388	1
chr7-111795000-111800000	72	0.431
chr7-112825000-112830000	53	0.272
chr7-112905000-112910000	38	0.0944
chr7-113010000-113015000	61	0.2242
chr7-113265000-113270000	112	0.3298
chr7-113520000-113525000	26	0.1416
chr7-113635000-113640000	13	0.0416
chr7-113660000-113665000	14	0.0576
chr7-113710000-113715000	10	0.027
chr7-113785000-113790000	10	0.0584
chr7-113790000-113795000	28	0.21
chr7-113800000-113805000	6	0.0338
chr7-113845000-113850000	5	0.01
chr7-113850000-113855000	20	0.0542
chr7-113985000-113990000	37	0.1366
chr7-114115000-114120000	24	0.1188
chr7-114205000-114210000	22	0.124
chr7-114210000-114215000	44	0.3238
chr7-114390000-114395000	6	0.025
chr7-114600000-114605000	33	0.1916
chr7-114730000-114735000	13	0.0702
chr7-114765000-114770000	2	0.014
chr7-114825000-114830000	43	0.2594
chr7-114985000-114990000	12	0.05
chr7-115150000-115155000	15	0.0632
chr7-115170000-115175000	33	0.1616
chr7-115225000-115230000	12	0.057
chr7-115235000-115240000	7	0.0252
chr7-115255000-115260000	15	0.0794
chr7-115265000-115270000	17	0.0732
chr7-115320000-115325000	17	0.1116
chr7-115460000-115465000	30	0.0922
chr7-115580000-115585000	11	0.0288
chr7-115695000-115700000	9	0.0592
chr7-115790000-115795000	20	0.078
chr7-115885000-115890000	16	0.089
chr7-115995000-116000000	88	0.5392
chr7-116010000-116015000	18	0.0824
chr7-116020000-116025000	7	0.0428
chr7-116830000-116835000	26	0.1192
chr7-116990000-116995000	81	0.3816
chr7-118295000-118300000	17	0.09
chr7-118345000-118350000	8	0.0256
chr7-118350000-118355000	21	0.1154
chr7-118355000-118360000	24	0.1152
chr7-118400000-118405000	8	0.0466
chr7-118480000-118485000	27	0.1346
chr7-118560000-118565000	10	0.06
chr7-118585000-118590000	46	0.283
chr7-118685000-118690000	4	0.0168
chr7-118710000-118715000	14	0.0392
chr7-118745000-118750000	15	0.059
chr7-118750000-118755000	24	0.0964
chr7-118755000-118760000	10	0.042
chr7-118830000-118835000	42	0.3896
chr7-118840000-118845000	54	0.5898
chr7-118845000-118850000	20	0.0632
chr7-118960000-118965000	13	0.0514
chr7-118975000-118980000	21	0.0872
chr7-118995000-119000000	9	0.0328
chr7-119035000-119040000	23	0.0684
chr7-119040000-119045000	45	0.3366
chr7-119100000-119105000	23	0.1268
chr7-119110000-119115000	160	1
chr7-119215000-119220000	46	0.3222
chr7-119320000-119325000	43	0.3066
chr7-119470000-119475000	4	0.0096
chr7-119505000-119510000	67	0.4236
chr7-119545000-119550000	11	0.046
chr7-119635000-119640000	110	0.5508
chr7-119695000-119700000	86	0.4192
chr7-119700000-119705000	18	0.0574
chr7-119705000-119710000	7	0.04
chr7-119865000-119870000	9	0.0566
chr7-119870000-119875000	44	0.156
chr7-119885000-119890000	384	1
chr7-119895000-119900000	44	0.2238
chr7-119925000-119930000	17	0.0796
chr7-119930000-119935000	35	0.1074
chr7-119995000-120000000	28	0.099
chr7-120065000-120070000	57	0.3128
chr7-120230000-120235000	27	0.226
chr7-120260000-120265000	17	0.0972
chr7-120510000-120515000	4	0.014
chr7-120895000-120900000	33	0.1948
chr7-121045000-121050000	16	0.066
chr7-121055000-121060000	51	0.1868
chr7-121060000-121065000	28	0.103
chr7-121065000-121070000	37	0.0912
chr7-121245000-121250000	492	1
chr7-121280000-121285000	261	0.768
chr7-121505000-121510000	28	0.0952
chr7-121650000-121655000	23	0.1608
chr7-121860000-121865000	24	0.0818
chr7-121955000-121960000	24	0.1224
chr7-122050000-122055000	24	0.1294
chr7-122090000-122095000	22	0.0848
chr7-122165000-122170000	9	0.046
chr7-122180000-122185000	71	0.4686
chr7-122195000-122200000	11	0.047
chr7-122480000-122485000	32	0.192
chr7-122710000-122715000	1	0.0028
chr7-122715000-122720000	15	0.0474
chr7-122725000-122730000	1	0.012
chr7-122730000-122735000	2	0.009
chr7-122770000-122775000	16	0.0636
chr7-122865000-122870000	10	0.0722
chr7-122975000-122980000	20	0.108
chr7-123010000-123015000	24	0.2988
chr7-123020000-123025000	75	0.5286
chr7-123030000-123035000	34	0.2118
chr7-123045000-123050000	13	0.0522
chr7-123070000-123075000	21	0.1262
chr7-123085000-123090000	3	0.0156
chr7-123225000-123230000	22	0.1148
chr7-123235000-123240000	8	0.0388
chr7-123265000-123270000	22	0.0884
chr7-123285000-123290000	49	0.3936
chr7-123330000-123335000	102	0.4586
chr7-123345000-123350000	8	0.054
chr7-123415000-123420000	55	0.2478
chr7-123505000-123510000	69	0.2738
chr7-123730000-123735000	411	1
chr7-123735000-123740000	81	0.2608
chr7-123745000-123750000	20	0.0676
chr7-124020000-124025000	54	0.4072
chr7-124085000-124090000	34	0.239
chr7-124235000-124240000	2	0.0382
chr7-124265000-124270000	20	0.1896
chr7-124315000-124320000	18	0.096
chr7-124360000-124365000	17	0.1206
chr7-124500000-124505000	16	0.0852
chr7-124520000-124525000	137	0.9676
chr7-124530000-124535000	16	0.0732
chr7-124590000-124595000	28	0.1744
chr7-124655000-124660000	13	0.0594
chr7-124705000-124710000	187	1
chr7-125165000-125170000	15	0.1048
chr7-125190000-125195000	27	0.0914
chr7-125245000-125250000	21	0.1196
chr7-125270000-125275000	15	0.0818
chr7-125275000-125280000	13	0.054
chr7-125315000-125320000	17	0.073
chr7-125320000-125325000	23	0.1372
chr7-125460000-125465000	31	0.1136
chr7-125680000-125685000	107	0.7222
chr7-125715000-125720000	18	0.1102
chr7-125730000-125735000	5	0.037
chr7-125810000-125815000	7	0.0164
chr7-125890000-125895000	24	0.0766
chr7-125935000-125940000	22	0.0996
chr7-126015000-126020000	53	0.218
chr7-126040000-126045000	54	0.3442
chr7-126045000-126050000	18	0.0944
chr7-126060000-126065000	17	0.0714
chr7-126065000-126070000	8	0.0554
chr7-126080000-126085000	8	0.0858
chr7-126110000-126115000	1	0.0098
chr7-126115000-126120000	2	0.0168
chr7-126120000-126125000	11	0.0676
chr7-126125000-126130000	32	0.15
chr7-126165000-126170000	6	0.0358
chr7-126250000-126255000	47	0.2512
chr7-126270000-126275000	18	0.0766
chr7-126280000-126285000	4	0.0238
chr7-126360000-126365000	34	0.178
chr7-126395000-126400000	27	0.1464
chr7-126440000-126445000	7	0.0128
chr7-126455000-126460000	16	0.05
chr7-126495000-126500000	4	0.0108
chr7-126840000-126845000	19	0.0788
chr7-126945000-126950000	16	0.0926
chr7-126980000-126985000	27	0.2258
chr7-127585000-127590000	45	0.1244
chr7-127710000-127715000	192	0.714
chr7-127835000-127840000	168	0.3868
chr7-128025000-128030000	4	0.0124
chr7-128190000-128195000	180	0.536
chr7-128195000-128200000	13	0.0538
chr7-128275000-128280000	19	0.0844
chr7-128280000-128285000	102	0.464
chr7-128290000-128295000	13	0.1344
chr7-128885000-128890000	54	0.2696
chr7-128895000-128900000	176	0.778
chr7-128900000-128905000	27	0.1766
chr7-129120000-129125000	24	0.1416
chr7-129410000-129415000	35	0.1686
chr7-129515000-129520000	18	0.0846
chr7-129575000-129580000	276	0.9432
chr7-129580000-129585000	200	1
chr7-129585000-129590000	1816	1
chr7-129655000-129660000	144	0.5898
chr7-129660000-129665000	238	0.9028
chr7-129670000-129675000	76	0.2408
chr7-129675000-129680000	105	0.3718
chr7-129815000-129820000	50	0.1494
chr7-130150000-130155000	37	0.0908
chr7-130155000-130160000	144	0.5604
chr7-130255000-130260000	184	0.6896
chr7-130355000-130360000	12	0.034
chr7-130375000-130380000	11	0.0192
chr7-130440000-130445000	58	0.222
chr7-130445000-130450000	62	0.383
chr7-130625000-130630000	33	0.1274
chr7-130630000-130635000	64	0.5908
chr7-130635000-130640000	108	0.9982
chr7-130765000-130770000	18	0.0902
chr7-130825000-130830000	44	0.2286
chr7-130855000-130860000	282	1
chr7-130975000-130980000	14	0.0656
chr7-131025000-131030000	19	0.0752
chr7-131045000-131050000	37	0.1334
chr7-131115000-131120000	46	0.2114
chr7-131250000-131255000	83	0.3982
chr7-131255000-131260000	96	0.2344
chr7-131335000-131340000	597	1
chr7-132740000-132745000	44	0.227
chr7-132890000-132895000	279	1
chr7-132895000-132900000	29	0.1194
chr7-133130000-133135000	62	0.2084
chr7-133350000-133355000	158	0.9958
chr7-133920000-133925000	59	0.2136
chr7-133950000-133955000	21	0.0804
chr7-134085000-134090000	444	1
chr7-134090000-134095000	51	0.2196
chr7-134200000-134205000	9	0.0212
chr7-134205000-134210000	30	0.1484
chr7-134460000-134465000	210	0.9584
chr7-134465000-134470000	53	0.255
chr7-134570000-134575000	15	0.1298
chr7-135155000-135160000	992	1
chr7-135160000-135165000	53	0.1366
chr7-135180000-135185000	825	1
chr7-135330000-135335000	30	0.146
chr7-135535000-135540000	19	0.09
chr7-135755000-135760000	10	0.017
chr7-135775000-135780000	44	0.2736
chr7-135915000-135920000	39	0.1072
chr7-136045000-136050000	14	0.0488
chr7-136090000-136095000	20	0.0684
chr7-136225000-136230000	16	0.0402
chr7-136235000-136240000	297	0.7896
chr7-136260000-136265000	492	1
chr7-136265000-136270000	10	0.0288
chr7-136490000-136495000	12	0.0412
chr7-136620000-136625000	27	0.136
chr7-136625000-136630000	35	0.3034
chr7-136765000-136770000	64	0.5122
chr7-136780000-136785000	28	0.1304
chr7-136820000-136825000	20	0.084
chr7-136840000-136845000	24	0.1106
chr7-136855000-136860000	13	0.0422
chr7-136955000-136960000	1	0.012
chr7-137080000-137085000	26	0.123
chr7-137090000-137095000	79	0.4008
chr7-137095000-137100000	73	0.6436
chr7-137175000-137180000	19	0.0848
chr7-137205000-137210000	9	0.089
chr7-137230000-137235000	4	0.022
chr7-137260000-137265000	36	0.4006
chr7-137285000-137290000	27	0.1146
chr7-137360000-137365000	68	0.4256
chr7-137415000-137420000	1	0.0126
chr7-137420000-137425000	15	0.0822
chr7-137830000-137835000	40	0.3108
chr7-137865000-137870000	64	0.26
chr7-138160000-138165000	65	0.1516
chr7-138165000-138170000	23	0.0654
chr7-138185000-138190000	30	0.0974
chr7-138220000-138225000	160	0.5192
chr7-138245000-138250000	140	0.5184
chr7-138255000-138260000	43	0.1038
chr7-138260000-138265000	122	0.2916
chr7-138285000-138290000	50	0.1704
chr7-138290000-138295000	16	0.0592
chr7-138315000-138320000	132	0.734
chr7-138325000-138330000	74	0.3216
chr7-138330000-138335000	850	1
chr7-138335000-138340000	885	1
chr7-138340000-138345000	772	1
chr7-138345000-138350000	840	1
chr7-138350000-138355000	546	1
chr7-138355000-138360000	404	1
chr7-138360000-138365000	820	1
chr7-138365000-138370000	524	1
chr7-138370000-138375000	404	1
chr7-138385000-138390000	51	0.158
chr7-138405000-138410000	15	0.0618
chr7-138425000-138430000	158	0.4876
chr7-138430000-138435000	564	1
chr7-138435000-138440000	30	0.1002
chr7-138455000-138460000	16	0.0196
chr7-138460000-138465000	45	0.0848
chr7-138485000-138490000	62	0.9294
chr7-138505000-138510000	12	0.05
chr7-138510000-138515000	411	1
chr7-138515000-138520000	24	0.073
chr7-138520000-138525000	31	0.1392
chr7-138525000-138530000	414	0.9282
chr7-138530000-138535000	41	0.1272
chr7-138555000-138560000	624	1
chr7-138560000-138565000	928	1
chr7-138565000-138570000	80	0.2296
chr7-138605000-138610000	9	0.0232
chr7-138610000-138615000	38	0.1306
chr7-138735000-138740000	19	0.0676
chr7-138985000-138990000	64	0.2562
chr7-139000000-139005000	69	0.485
chr7-139005000-139010000	39	0.2492
chr7-139010000-139015000	32	0.1092
chr7-139085000-139090000	194	0.556
chr7-139205000-139210000	212	0.912
chr7-139335000-139340000	34	0.069
chr7-139460000-139465000	36	0.1896
chr7-139465000-139470000	27	0.0824
chr7-139845000-139850000	32	0.0818
chr7-139900000-139905000	76	0.411
chr7-139905000-139910000	1190	1
chr7-139910000-139915000	132	0.2056
chr7-139915000-139920000	53	0.074
chr7-139945000-139950000	16	0.0382
chr7-140060000-140065000	64	0.156
chr7-140065000-140070000	172	0.5504
chr7-140175000-140180000	22	0.1632
chr7-140270000-140275000	28	0.242
chr7-140310000-140315000	180	0.5838
chr7-140315000-140320000	16	0.0896
chr7-140710000-140715000	34	0.1166
chr7-140815000-140820000	44	0.2948
chr7-140870000-140875000	17	0.0532
chr7-140875000-140880000	3	0.0288
chr7-140900000-140905000	53	0.223
chr7-140955000-140960000	63	0.4588
chr7-140980000-140985000	102	0.2836
chr7-141020000-141025000	67	0.519
chr7-141555000-141560000	52	0.3072
chr7-141575000-141580000	470	1
chr7-141580000-141585000	78	0.4648
chr7-141745000-141750000	74	0.2748
chr7-141750000-141755000	584	1
chr7-141865000-141870000	27	0.1342
chr7-142015000-142020000	7	0.034
chr7-142040000-142045000	42	0.1696
chr7-142045000-142050000	74	0.296
chr7-142080000-142085000	25	0.081
chr7-142110000-142115000	15	0.073
chr7-142900000-142905000	20	0.08
chr7-143235000-143240000	44	0.2168
chr7-143245000-143250000	142	0.4716
chr7-143250000-143255000	168	0.77
chr7-143285000-143290000	13	0.028
chr7-143420000-143425000	243	1
chr7-143425000-143430000	22	0.0556
chr7-143460000-143465000	116	0.6644
chr7-143470000-143475000	328	1
chr7-143505000-143510000	74	0.1924
chr7-143880000-143885000	15	0.0372
chr7-143985000-143990000	47	0.1908
chr7-143990000-143995000	11	0.0626
chr7-144010000-144015000	216	1
chr7-144570000-144575000	11	0.0678
chr7-144620000-144625000	42	0.1636
chr7-144920000-144925000	15	0.0882
chr7-145050000-145055000	15	0.0746
chr7-145075000-145080000	140	1
chr7-145080000-145085000	35	0.325
chr7-145120000-145125000	18	0.0816
chr7-145125000-145130000	12	0.0308
chr7-145160000-145165000	12	0.0774
chr7-145210000-145215000	24	0.0842
chr7-145270000-145275000	25	0.1084
chr7-145280000-145285000	70	0.385
chr7-145340000-145345000	3	0.0058
chr7-145345000-145350000	37	0.1732
chr7-145400000-145405000	45	0.308
chr7-145425000-145430000	76	0.394
chr7-145440000-145445000	5	0.0434
chr7-145480000-145485000	156	1
chr7-145500000-145505000	134	0.772
chr7-145540000-145545000	21	0.0756
chr7-145555000-145560000	36	0.123
chr7-145600000-145605000	28	0.1422
chr7-145605000-145610000	11	0.043
chr7-145665000-145670000	37	0.2584
chr7-145760000-145765000	20	0.0714
chr7-145850000-145855000	17	0.0512
chr7-145915000-145920000	76	0.3764
chr7-145920000-145925000	36	0.1476
chr7-145935000-145940000	9	0.0436
chr7-145940000-145945000	86	0.2984
chr7-145960000-145965000	119	0.431
chr7-145965000-145970000	426	1
chr7-146220000-146225000	17	0.1062
chr7-146350000-146355000	17	0.089
chr7-146415000-146420000	5	0.0144
chr7-146460000-146465000	25	0.1692
chr7-146495000-146500000	11	0.016
chr7-146510000-146515000	95	0.7606
chr7-146535000-146540000	7	0.023
chr7-146590000-146595000	11	0.0464
chr7-146605000-146610000	19	0.0692
chr7-146645000-146650000	24	0.0616
chr7-146740000-146745000	63	0.2538
chr7-146755000-146760000	16	0.054
chr7-146765000-146770000	15	0.041
chr7-146880000-146885000	15	0.0516
chr7-146915000-146920000	13	0.0736
chr7-147000000-147005000	22	0.1168
chr7-147085000-147090000	14	0.0676
chr7-147115000-147120000	103	0.5196
chr7-147145000-147150000	2	0.009
chr7-147180000-147185000	9	0.0156
chr7-147360000-147365000	11	0.0326
chr7-147400000-147405000	21	0.1186
chr7-147465000-147470000	28	0.1654
chr7-147470000-147475000	12	0.0802
chr7-147495000-147500000	27	0.1266
chr7-147545000-147550000	12	0.061
chr7-147590000-147595000	5	0.0332
chr7-147615000-147620000	25	0.0734
chr7-147650000-147655000	20	0.0766
chr7-147715000-147720000	21	0.127
chr7-147745000-147750000	38	0.12
chr7-147760000-147765000	13	0.1026
chr7-147765000-147770000	30	0.1706
chr7-147770000-147775000	28	0.106
chr7-147805000-147810000	7	0.0514
chr7-147830000-147835000	33	0.1236
chr7-147855000-147860000	4	0.0266
chr7-147910000-147915000	21	0.1542
chr7-147930000-147935000	36	0.2468
chr7-147980000-147985000	10	0.0412
chr7-148445000-148450000	13	0.1554
chr7-148460000-148465000	46	0.2762
chr7-148570000-148575000	25	0.0952
chr7-148595000-148600000	165	0.6276
chr7-148790000-148795000	83	0.3082
chr7-148950000-148955000	19	0.0894
chr7-149035000-149040000	46	0.1404
chr7-149085000-149090000	13	0.0598
chr7-149130000-149135000	124	0.3084
chr7-149220000-149225000	14	0.078
chr7-149225000-149230000	5	0.0332
chr7-149345000-149350000	164	0.7272
chr7-149370000-149375000	43	0.3232
chr7-149375000-149380000	34	0.123
chr7-149405000-149410000	66	0.3432
chr7-149505000-149510000	315	1
chr7-149510000-149515000	32	0.1242
chr7-149525000-149530000	795	1
chr7-149530000-149535000	273	1
chr7-149570000-149575000	174	1
chr7-149575000-149580000	408	1
chr7-149580000-149585000	660	1
chr7-149680000-149685000	75	0.3262
chr7-149695000-149700000	26	0.1208
chr7-149710000-149715000	126	0.5048
chr7-150250000-150255000	15	0.0964
chr7-150255000-150260000	50	0.1628
chr7-150440000-150445000	101	0.4732
chr7-150560000-150565000	32	0.1842
chr7-150890000-150895000	91	0.3534
chr7-151280000-151285000	28	0.0722
chr7-151285000-151290000	29	0.0964
chr7-151310000-151315000	158	0.4516
chr7-151315000-151320000	72	0.2676
chr7-151325000-151330000	43	0.259
chr7-151395000-151400000	84	0.1314
chr7-151415000-151420000	45	0.2066
chr7-151420000-151425000	111	0.4818
chr7-151460000-151465000	214	0.6716
chr7-151705000-151710000	12	0.0124
chr7-151735000-151740000	3	0.0126
chr7-151970000-151975000	9	0.0424
chr7-152010000-152015000	29	0.105
chr7-152025000-152030000	45	0.2064
chr7-152035000-152040000	142	0.7492
chr7-152085000-152090000	78	0.322
chr7-152125000-152130000	56	0.2248
chr7-152420000-152425000	244	0.6312
