bin_pos	Sum_Signal	repeat_percentage
chr8-50565000-50570000	39	0.5024
chr8-50570000-50575000	1	0.0494
chr8-50575000-50580000	40	0.6562
chr8-50580000-50585000	51	0.5428
chr8-50585000-50590000	15	0.1878
chr8-50590000-50595000	13	0.1406
chr8-50595000-50600000	29	0.599
chr8-50600000-50605000	55	1
chr8-50605000-50610000	58	1
chr8-50610000-50615000	40	0.7196
chr8-50615000-50620000	41	0.6382
chr8-50620000-50625000	25	0.4334
chr8-50625000-50630000	35	0.6384
chr8-50630000-50635000	27	0.4916
chr8-50635000-50640000	36	0.4838
chr8-50640000-50645000	43	0.6338
chr8-50645000-50650000	31	0.491
chr8-50655000-50660000	3	0.0546
chr8-50660000-50665000	38	0.4118
chr8-50665000-50670000	35	0.5026
chr8-50670000-50675000	57	0.999
chr8-50675000-50680000	27	0.4204
chr8-50680000-50685000	31	0.3894
chr8-50685000-50690000	34	0.6716
chr8-50690000-50695000	57	1
chr8-50695000-50700000	47	0.8616
chr8-50700000-50705000	30	0.4286
chr8-50705000-50710000	17	0.1436
chr8-50710000-50715000	26	0.4176
chr8-50715000-50720000	9	0.1878
chr8-50720000-50725000	12	0.266
chr8-50725000-50730000	40	0.5436
chr8-50730000-50735000	21	0.345
chr8-50735000-50740000	68	0.9954
chr8-50740000-50745000	88	1
chr8-50750000-50755000	6	0.1674
chr8-50755000-50760000	57	0.9978
chr8-50760000-50765000	49	0.7276
chr8-50765000-50770000	18	0.1352
chr8-50770000-50775000	39	0.4888
chr8-50775000-50780000	25	0.4592
chr8-50780000-50785000	75	0.995
chr8-50785000-50790000	23	0.6032
chr8-50790000-50795000	5	0.0144
chr8-50795000-50800000	19	0.2442
chr8-50800000-50805000	52	0.6518
chr8-50805000-50810000	64	0.9998
chr8-50810000-50815000	70	0.7342
chr8-50815000-50820000	42	0.594
chr8-50820000-50825000	38	0.6224
chr8-50825000-50830000	49	0.6164
chr8-50830000-50835000	50	0.8316
chr8-50835000-50840000	49	0.8178
chr8-50840000-50845000	29	0.3634
chr8-50845000-50850000	4	0.1186
chr8-50850000-50855000	24	0.4822
chr8-50855000-50860000	41	0.6726
chr8-50860000-50865000	13	0.1688
chr8-50865000-50870000	47	0.4842
chr8-50870000-50875000	33	0.5708
chr8-50875000-50880000	41	0.8056
chr8-50880000-50885000	25	0.4266
chr8-50885000-50890000	26	0.5636
chr8-50890000-50895000	18	0.3164
chr8-50895000-50900000	24	0.3544
chr8-50900000-50905000	72	1
chr8-50905000-50910000	42	0.6148
chr8-50910000-50915000	51	0.8346
chr8-50915000-50920000	68	0.8384
chr8-50920000-50925000	48	0.6796
chr8-50925000-50930000	22	0.3718
chr8-50930000-50935000	6	0.0872
chr8-50935000-50940000	102	1
chr8-50940000-50945000	30	0.4974
chr8-50945000-50950000	23	0.3584
chr8-50950000-50955000	51	0.9946
chr8-50955000-50960000	42	0.7702
chr8-50970000-50975000	37	0.5166
chr8-50975000-50980000	41	0.6806
chr8-50980000-50985000	25	0.399
chr8-50985000-50990000	80	1
chr8-50990000-50995000	57	0.984
chr8-50995000-51000000	54	0.7882
chr8-51000000-51005000	46	0.7332
chr8-51005000-51010000	60	1
chr8-51010000-51015000	31	0.9268
chr8-51015000-51020000	18	0.458
chr8-51030000-51035000	34	0.9884
chr8-51035000-51040000	10	0.2828
chr8-51040000-51045000	8	0.0506
chr8-51045000-51050000	14	0.2312
chr8-51050000-51055000	21	0.3888
chr8-51055000-51060000	29	0.4238
chr8-51060000-51065000	39	0.8904
chr8-51065000-51070000	42	0.9658
chr8-51070000-51075000	22	0.5054
chr8-51075000-51080000	24	0.5384
chr8-51090000-51095000	42	0.861
chr8-51095000-51100000	46	1
chr8-51100000-51105000	5	0.1134
chr8-51105000-51110000	19	0.3914
chr8-51110000-51115000	21	0.3196
chr8-51115000-51120000	37	0.4784
chr8-51120000-51125000	21	0.253
chr8-51130000-51135000	9	0.3176
chr8-51135000-51140000	1	0.0298
chr8-51140000-51145000	51	0.8138
chr8-51145000-51150000	50	0.6988
chr8-51150000-51155000	42	0.5914
chr8-51155000-51160000	24	0.7868
chr8-51170000-51175000	20	0.557
chr8-51175000-51180000	43	0.9506
chr8-51180000-51185000	40	0.6796
chr8-51185000-51190000	4	0.1972
chr8-51190000-51195000	24	0.3274
chr8-51195000-51200000	33	0.673
chr8-51200000-51205000	44	0.999
chr8-51205000-51210000	60	0.8492
chr8-51210000-51215000	20	0.5438
chr8-51215000-51220000	53	0.7422
chr8-51220000-51225000	60	0.8766
chr8-51225000-51230000	49	0.86
chr8-51230000-51235000	48	0.6316
chr8-51235000-51240000	11	0.1258
chr8-51240000-51245000	37	0.528
chr8-51245000-51250000	29	0.518
chr8-51250000-51255000	37	0.5632
chr8-51255000-51260000	22	0.4186
chr8-51260000-51265000	7	0.2116
chr8-51265000-51270000	40	0.67
chr8-51270000-51275000	35	0.6924
chr8-51275000-51280000	11	0.1878
chr8-51280000-51285000	13	0.123
chr8-51285000-51290000	33	0.7412
chr8-51290000-51295000	56	0.9996
chr8-51295000-51300000	49	0.996
chr8-51300000-51305000	25	0.7502
chr8-51305000-51310000	9	0.2064
chr8-51310000-51315000	12	0.2924
chr8-51315000-51320000	27	0.2452
chr8-51320000-51325000	39	0.528
chr8-51325000-51330000	84	1
chr8-51330000-51335000	54	0.941
chr8-51335000-51340000	26	0.3636
chr8-51340000-51345000	24	0.3508
chr8-51345000-51350000	22	0.3024
chr8-51350000-51355000	26	0.629
chr8-51355000-51360000	4	0.1542
chr8-51360000-51365000	55	0.9778
chr8-51365000-51370000	34	0.547
chr8-51370000-51375000	14	0.348
chr8-51385000-51390000	22	0.4376
chr8-51390000-51395000	15	0.4294
chr8-51395000-51400000	6	0.1248
chr8-51400000-51405000	8	0.1176
chr8-51410000-51415000	2	0.053
chr8-51415000-51420000	7	0.1242
chr8-51420000-51425000	4	0.0756
chr8-51425000-51430000	4	0.0782
chr8-51435000-51440000	12	0.3924
chr8-51460000-51465000	39	0.9138
chr8-51465000-51470000	29	0.8292
chr8-51470000-51475000	17	0.2826
chr8-51475000-51480000	11	0.1944
chr8-51480000-51485000	31	0.5348
chr8-51485000-51490000	4	0.1204
chr8-51490000-51495000	22	0.6884
chr8-51495000-51500000	68	1
chr8-51500000-51505000	28	0.4064
chr8-51505000-51510000	22	0.4362
chr8-51510000-51515000	8	0.1554
chr8-51515000-51520000	8	0.167
chr8-51540000-51545000	7	0.1886
chr8-51545000-51550000	35	0.9156
chr8-51550000-51555000	11	0.5662
chr8-51555000-51560000	2	0.0256
chr8-51560000-51565000	13	0.2762
chr8-51570000-51575000	18	0.3202
chr8-51575000-51580000	18	0.3712
chr8-51580000-51585000	25	0.4996
chr8-51585000-51590000	41	0.6052
chr8-51590000-51595000	14	0.316
chr8-51605000-51610000	12	0.2638
chr8-51610000-51615000	9	0.1136
chr8-51630000-51635000	12	0.5108
chr8-51745000-51750000	13	0.1476
chr8-51795000-51800000	24	0.8826
chr8-51985000-51990000	8	0.2266
chr8-52025000-52030000	12	0.3628
chr8-52040000-52045000	35	0.7316
chr8-52045000-52050000	28	0.5978
chr8-52050000-52055000	3	0.0824
chr8-52055000-52060000	50	0.6176
chr8-52060000-52065000	56	0.9528
chr8-52065000-52070000	44	1
chr8-52070000-52075000	39	0.7302
chr8-52080000-52085000	7	0.1974
chr8-52090000-52095000	4	0.1086
chr8-52120000-52125000	1	0.077
chr8-52125000-52130000	24	0.3256
chr8-52130000-52135000	5	0.1068
chr8-52140000-52145000	23	0.3714
chr8-52145000-52150000	5	0.0896
chr8-52150000-52155000	14	0.1276
chr8-52160000-52165000	5	0.0854
chr8-52165000-52170000	10	0.106
chr8-52170000-52175000	3	0.1008
chr8-52175000-52180000	14	0.261
chr8-52180000-52185000	15	0.2528
chr8-52185000-52190000	53	0.8028
chr8-52190000-52195000	62	0.7052
chr8-52195000-52200000	8	0.1918
chr8-52200000-52205000	34	0.442
chr8-52205000-52210000	11	0.1088
chr8-52215000-52220000	5	0.0876
chr8-52220000-52225000	8	0.07
chr8-52225000-52230000	14	0.1976
chr8-52230000-52235000	24	0.4056
chr8-52235000-52240000	32	0.5574
chr8-52240000-52245000	21	0.2718
chr8-52245000-52250000	1	0.0442
chr8-52250000-52255000	5	0.0248
chr8-52255000-52260000	19	0.4846
chr8-52260000-52265000	2	0.0852
chr8-52265000-52270000	29	0.4714
chr8-52270000-52275000	21	0.3008
chr8-52275000-52280000	3	0.0598
chr8-52280000-52285000	33	0.8112
chr8-52285000-52290000	20	0.2978
chr8-52290000-52295000	12	0.161
chr8-52295000-52300000	14	0.4184
chr8-52300000-52305000	30	0.7598
chr8-52305000-52310000	26	0.4018
chr8-52310000-52315000	34	0.3924
chr8-52315000-52320000	29	0.6586
chr8-52320000-52325000	24	0.2876
chr8-52325000-52330000	4	0.0866
chr8-52330000-52335000	10	0.1814
chr8-52335000-52340000	22	0.4376
chr8-52340000-52345000	7	0.1012
chr8-52345000-52350000	1	0.0296
chr8-52350000-52355000	20	0.3372
chr8-52360000-52365000	12	0.1826
chr8-52365000-52370000	28	0.3744
chr8-52370000-52375000	46	0.687
chr8-52375000-52380000	42	0.7668
chr8-52380000-52385000	20	0.474
chr8-52385000-52390000	1	0.02
chr8-52390000-52395000	9	0.1598
chr8-52400000-52405000	28	0.7918
chr8-52405000-52410000	1	0.0362
chr8-52415000-52420000	1	0.0118
chr8-52420000-52425000	4	0.0486
chr8-52425000-52430000	3	0.103
chr8-52430000-52435000	26	0.423
chr8-52435000-52440000	37	0.5786
chr8-52440000-52445000	17	0.4194
chr8-52450000-52455000	10	0.3914
chr8-52455000-52460000	11	0.1896
chr8-52460000-52465000	7	0.0978
chr8-52465000-52470000	9	0.1668
chr8-52470000-52475000	3	0.1118
chr8-52475000-52480000	38	0.3428
chr8-52480000-52485000	1	0.1142
chr8-52485000-52490000	5	0.0986
chr8-52500000-52505000	6	0.1644
chr8-52505000-52510000	24	0.7032
chr8-52510000-52515000	25	0.6934
chr8-52515000-52520000	15	0.5492
chr8-52520000-52525000	9	0.2762
chr8-52525000-52530000	11	0.2756
chr8-52545000-52550000	3	0.1008
chr8-52585000-52590000	8	0.4214
chr8-52590000-52595000	20	0.6242
chr8-52600000-52605000	13	0.4244
chr8-52605000-52610000	5	0.1324
chr8-52755000-52760000	24	0.5584
chr8-52760000-52765000	61	1
chr8-52765000-52770000	28	0.6086
chr8-52770000-52775000	28	0.7136
chr8-52775000-52780000	13	0.1898
chr8-52780000-52785000	21	0.467
chr8-52785000-52790000	23	0.2528
chr8-52790000-52795000	12	0.174
chr8-52795000-52800000	8	0.0812
chr8-52800000-52805000	24	0.5362
chr8-52805000-52810000	37	0.6224
chr8-52810000-52815000	12	0.1428
chr8-52815000-52820000	33	0.5736
chr8-52820000-52825000	29	0.4774
chr8-52825000-52830000	30	0.5872
chr8-52830000-52835000	18	0.3296
chr8-52835000-52840000	10	0.211
chr8-52840000-52845000	10	0.2026
chr8-52845000-52850000	29	0.6762
chr8-52850000-52855000	31	0.6212
chr8-52855000-52860000	28	0.567
chr8-52860000-52865000	46	0.996
chr8-52865000-52870000	57	0.9948
chr8-52870000-52875000	50	0.9926
chr8-52875000-52880000	38	0.582
chr8-52880000-52885000	80	0.9274
chr8-52885000-52890000	56	0.7862
chr8-52890000-52895000	42	0.5644
chr8-52895000-52900000	40	0.5392
chr8-52900000-52905000	38	0.478
chr8-52905000-52910000	7	0.1526
chr8-52915000-52920000	56	0.784
chr8-52920000-52925000	25	0.4868
chr8-52925000-52930000	5	0.069
chr8-52930000-52935000	44	0.606
chr8-52945000-52950000	11	0.1692
chr8-52975000-52980000	13	0.263
chr8-52980000-52985000	39	0.6096
chr8-52985000-52990000	19	0.2708
chr8-52990000-52995000	16	0.3404
chr8-52995000-53000000	8	0.1632
chr8-53000000-53005000	31	0.3752
chr8-53005000-53010000	14	0.453
chr8-53010000-53015000	22	0.4718
chr8-53015000-53020000	14	0.2778
chr8-53020000-53025000	38	0.6702
chr8-53025000-53030000	9	0.19
chr8-53030000-53035000	15	0.2562
chr8-53035000-53040000	32	0.625
chr8-53040000-53045000	59	1
chr8-53045000-53050000	77	0.999
chr8-53050000-53055000	50	0.9976
chr8-53055000-53060000	54	1
chr8-53060000-53065000	36	0.3976
chr8-53065000-53070000	35	0.4938
chr8-53070000-53075000	81	0.9494
chr8-53075000-53080000	64	0.8882
chr8-53080000-53085000	46	0.7028
chr8-53085000-53090000	49	0.6202
chr8-53090000-53095000	90	1
chr8-53095000-53100000	72	0.9908
chr8-53100000-53105000	22	0.3358
chr8-53105000-53110000	49	0.7108
chr8-53110000-53115000	56	0.8458
chr8-53115000-53120000	36	0.6934
chr8-53120000-53125000	33	0.4974
chr8-53125000-53130000	33	0.4896
chr8-53130000-53135000	56	0.6712
chr8-53135000-53140000	72	0.891
chr8-53140000-53145000	53	0.8842
chr8-53145000-53150000	26	0.4608
chr8-53150000-53155000	16	0.1332
chr8-53155000-53160000	37	0.5744
chr8-53160000-53165000	45	0.6362
chr8-53165000-53170000	28	0.4604
chr8-53170000-53175000	26	0.48
chr8-53175000-53180000	64	0.6792
chr8-53180000-53185000	46	0.9698
chr8-53185000-53190000	25	0.3828
chr8-53190000-53195000	41	0.6902
chr8-53195000-53200000	34	0.2816
chr8-53200000-53205000	51	0.5926
chr8-53205000-53210000	41	0.627
chr8-53210000-53215000	54	0.904
chr8-53215000-53220000	35	0.4208
chr8-53220000-53225000	19	0.3342
chr8-53225000-53230000	6	0.0714
chr8-53230000-53235000	20	0.1856
chr8-53235000-53240000	5	0.1452
chr8-53240000-53245000	17	0.3166
chr8-53245000-53250000	23	0.336
chr8-53255000-53260000	9	0.1952
chr8-53260000-53265000	12	0.28
chr8-53265000-53270000	44	0.829
chr8-53270000-53275000	59	0.9266
chr8-53275000-53280000	26	0.4044
chr8-53280000-53285000	50	0.839
chr8-53285000-53290000	62	1
chr8-53290000-53295000	18	0.4796
chr8-53295000-53300000	16	0.3566
chr8-53300000-53305000	15	0.2796
chr8-53305000-53310000	4	0.123
chr8-53310000-53315000	16	0.1966
chr8-53315000-53320000	39	0.6522
chr8-53320000-53325000	51	0.7338
chr8-53325000-53330000	25	0.3396
chr8-53330000-53335000	22	0.5492
chr8-53335000-53340000	31	0.7756
chr8-53340000-53345000	30	0.9002
chr8-53345000-53350000	42	0.9472
chr8-53350000-53355000	18	0.5522
chr8-53355000-53360000	2	0.034
chr8-53360000-53365000	5	0.25
chr8-53365000-53370000	18	0.4528
chr8-53370000-53375000	34	1
chr8-53375000-53380000	62	1
chr8-53385000-53390000	18	0.3124
chr8-53390000-53395000	25	0.2436
chr8-53395000-53400000	20	0.2834
chr8-53410000-53415000	32	0.7216
chr8-53415000-53420000	54	0.7992
chr8-53420000-53425000	58	0.9148
chr8-53425000-53430000	30	0.5524
chr8-53430000-53435000	17	0.2192
chr8-53435000-53440000	45	0.7794
chr8-53440000-53445000	59	0.9364
chr8-53445000-53450000	54	0.9068
chr8-53450000-53455000	34	0.632
chr8-53455000-53460000	43	0.817
chr8-53460000-53465000	58	1
chr8-53465000-53470000	39	0.9402
chr8-53470000-53475000	9	0.5156
chr8-53475000-53480000	28	0.7572
chr8-53480000-53485000	94	1
chr8-53485000-53490000	48	0.8344
chr8-53490000-53495000	18	0.3698
chr8-53495000-53500000	3	0.0752
chr8-53500000-53505000	7	0.0614
chr8-53505000-53510000	17	0.377
chr8-53510000-53515000	2	0.0218
chr8-53520000-53525000	21	0.4226
chr8-53525000-53530000	20	0.352
chr8-53530000-53535000	25	0.5934
chr8-53535000-53540000	10	0.2414
chr8-53540000-53545000	17	0.4738
chr8-53545000-53550000	22	0.4352
chr8-53550000-53555000	13	0.3284
chr8-53555000-53560000	40	0.767
chr8-53560000-53565000	76	1
chr8-53565000-53570000	38	0.8072
chr8-53570000-53575000	18	0.3908
chr8-53575000-53580000	18	0.6054
chr8-53615000-53620000	21	0.7178
chr8-53620000-53625000	23	0.7172
chr8-53625000-53630000	4	0.0766
chr8-53630000-53635000	7	0.1504
chr8-53640000-53645000	2	0.022
chr8-53645000-53650000	6	0.1404
chr8-53690000-53695000	40	0.7556
chr8-53695000-53700000	28	0.9826
chr8-53700000-53705000	24	0.5484
chr8-53730000-53735000	8	0.3618
chr8-53900000-53905000	4	0.0722
chr8-54175000-54180000	6	0.061
chr8-54185000-54190000	9	0.2004
chr8-54190000-54195000	8	0.2224
chr8-54195000-54200000	31	0.6696
chr8-54205000-54210000	4	0.0408
chr8-54225000-54230000	6	0.304
chr8-54230000-54235000	8	0.1082
chr8-54275000-54280000	7	0.2602
chr8-54280000-54285000	5	0.0556
chr8-54300000-54305000	9	0.0934
chr8-54305000-54310000	28	0.5076
chr8-54310000-54315000	38	0.6174
chr8-54315000-54320000	28	0.8094
chr8-54320000-54325000	45	1
chr8-54325000-54330000	38	0.7188
chr8-54330000-54335000	10	0.3852
chr8-54335000-54340000	9	0.264
chr8-54340000-54345000	5	0.3092
chr8-54345000-54350000	2	0.0452
chr8-54355000-54360000	10	0.086
chr8-54360000-54365000	15	0.3538
chr8-54365000-54370000	21	0.4646
chr8-54370000-54375000	13	0.3098
chr8-54375000-54380000	20	0.4328
chr8-54380000-54385000	42	0.7868
chr8-54385000-54390000	29	0.6202
chr8-54390000-54395000	13	0.3306
chr8-54395000-54400000	26	0.434
chr8-54400000-54405000	8	0.0596
chr8-54405000-54410000	6	0.1174
chr8-54410000-54415000	7	0.153
chr8-54440000-54445000	7	0.1614
chr8-54470000-54475000	3	0.146
chr8-54480000-54485000	8	0.1548
chr8-54485000-54490000	22	0.3492
chr8-54515000-54520000	7	0.121
chr8-54520000-54525000	19	0.2962
chr8-54525000-54530000	28	0.3872
chr8-54530000-54535000	34	0.4652
chr8-54555000-54560000	2	0.0326
chr8-54560000-54565000	8	0.2352
chr8-54565000-54570000	6	0.2984
chr8-54570000-54575000	11	0.1998
chr8-54575000-54580000	28	0.4186
chr8-54580000-54585000	35	0.9482
chr8-54585000-54590000	35	0.5584
chr8-54590000-54595000	26	0.4982
chr8-54595000-54600000	42	0.468
chr8-54600000-54605000	38	0.943
chr8-54605000-54610000	30	0.6322
chr8-54610000-54615000	3	0.087
chr8-54630000-54635000	12	0.327
chr8-54635000-54640000	42	0.8026
chr8-54640000-54645000	62	1
chr8-54645000-54650000	30	0.4358
chr8-54650000-54655000	35	0.577
chr8-54655000-54660000	26	0.4608
chr8-54660000-54665000	13	0.3326
chr8-54665000-54670000	16	0.4632
chr8-54670000-54675000	6	0.0972
chr8-54675000-54680000	14	0.3588
chr8-54680000-54685000	64	0.823
chr8-54685000-54690000	36	0.6714
chr8-54690000-54695000	48	0.7678
chr8-54695000-54700000	6	0.0944
chr8-54700000-54705000	44	0.6564
chr8-54705000-54710000	28	0.3772
chr8-54710000-54715000	35	0.6132
chr8-54715000-54720000	32	0.44
chr8-54720000-54725000	3	0.1538
chr8-54725000-54730000	9	0.1458
chr8-54730000-54735000	6	0.233
chr8-54735000-54740000	18	0.2868
chr8-54745000-54750000	4	0.046
chr8-54750000-54755000	23	0.3244
chr8-54755000-54760000	11	0.0982
chr8-54760000-54765000	12	0.2454
chr8-54765000-54770000	14	0.3998
chr8-54770000-54775000	10	0.2576
chr8-54775000-54780000	44	0.5216
chr8-54780000-54785000	5	0.2318
chr8-54785000-54790000	48	0.6124
chr8-54790000-54795000	56	0.9966
chr8-54795000-54800000	32	0.6184
chr8-54800000-54805000	18	0.3482
chr8-54805000-54810000	8	0.1922
chr8-54810000-54815000	18	0.238
chr8-54815000-54820000	23	0.482
chr8-54820000-54825000	51	0.7822
chr8-54825000-54830000	16	0.1694
chr8-54830000-54835000	30	0.408
chr8-54835000-54840000	16	0.254
chr8-54840000-54845000	11	0.2122
chr8-54860000-54865000	20	0.3622
chr8-54865000-54870000	6	0.211
chr8-54870000-54875000	18	0.2976
chr8-54875000-54880000	37	0.791
chr8-54880000-54885000	26	0.382
chr8-54885000-54890000	36	0.6826
chr8-54890000-54895000	22	0.2966
chr8-54895000-54900000	62	0.9844
chr8-54900000-54905000	17	0.4696
chr8-54905000-54910000	14	0.2926
chr8-54910000-54915000	4	0.1424
chr8-54915000-54920000	9	0.1202
chr8-54920000-54925000	20	0.4486
chr8-54925000-54930000	33	0.9502
chr8-54945000-54950000	17	0.6052
chr8-54950000-54955000	40	0.7208
chr8-54955000-54960000	45	0.603
chr8-54965000-54970000	9	0.2006
chr8-54970000-54975000	20	0.4118
chr8-54975000-54980000	52	0.98
chr8-54980000-54985000	72	1
chr8-54985000-54990000	52	0.9934
chr8-54990000-54995000	60	1
chr8-54995000-55000000	2	0.0466
chr8-55000000-55005000	4	0.035
chr8-55005000-55010000	42	0.7692
chr8-55010000-55015000	50	0.7364
chr8-55015000-55020000	3	0.064
chr8-55025000-55030000	4	0.1362
chr8-55030000-55035000	34	0.7412
chr8-55035000-55040000	13	0.3794
chr8-55040000-55045000	43	0.938
chr8-55045000-55050000	43	0.8876
chr8-55050000-55055000	37	1
chr8-55055000-55060000	16	0.4484
chr8-55060000-55065000	9	0.1028
chr8-55065000-55070000	9	0.1536
chr8-55070000-55075000	4	0.0468
chr8-55075000-55080000	26	0.4884
chr8-55080000-55085000	8	0.4188
chr8-55185000-55190000	2	0.0686
chr8-55195000-55200000	6	0.1876
chr8-55210000-55215000	11	0.3438
chr8-55220000-55225000	7	0.1938
chr8-55230000-55235000	12	0.2548
chr8-55235000-55240000	12	0.3922
chr8-55240000-55245000	10	0.2192
chr8-55255000-55260000	22	0.4864
chr8-55260000-55265000	2	0.0338
chr8-55265000-55270000	22	0.3092
chr8-55270000-55275000	42	0.5956
chr8-55275000-55280000	16	0.3616
chr8-55280000-55285000	24	0.4054
chr8-55285000-55290000	24	0.3716
chr8-55290000-55295000	21	0.601
chr8-55295000-55300000	17	0.3868
chr8-55300000-55305000	41	0.781
chr8-55305000-55310000	9	0.1498
chr8-55310000-55315000	17	0.187
chr8-55315000-55320000	7	0.1362
chr8-55320000-55325000	40	0.6168
chr8-55325000-55330000	29	0.3238
chr8-55330000-55335000	9	0.1584
chr8-55335000-55340000	8	0.0918
chr8-55340000-55345000	13	0.2694
chr8-55345000-55350000	14	0.2
chr8-55350000-55355000	42	0.7196
chr8-55355000-55360000	28	0.7568
chr8-55360000-55365000	16	0.2176
chr8-55365000-55370000	26	0.6362
chr8-55370000-55375000	6	0.1182
chr8-55375000-55380000	16	0.3654
chr8-55380000-55385000	16	0.2554
chr8-55385000-55390000	32	0.6584
chr8-55390000-55395000	13	0.6156
chr8-55395000-55400000	11	0.1258
chr8-55400000-55405000	2	0.0456
chr8-55415000-55420000	24	0.3346
chr8-55420000-55425000	13	0.3318
chr8-55425000-55430000	5	0.1146
chr8-55430000-55435000	20	0.3214
chr8-55460000-55465000	38	0.9012
chr8-55465000-55470000	38	0.5648
chr8-55470000-55475000	35	0.463
chr8-55475000-55480000	43	0.8716
chr8-55480000-55485000	40	0.798
chr8-55485000-55490000	7	0.1084
chr8-55490000-55495000	43	0.6782
chr8-55495000-55500000	29	0.4104
chr8-55500000-55505000	52	1
chr8-55505000-55510000	30	0.4566
chr8-55510000-55515000	1	0.073
chr8-55515000-55520000	9	0.1794
chr8-55520000-55525000	2	0.0056
chr8-55535000-55540000	3	0.0426
chr8-55540000-55545000	28	0.5384
chr8-55545000-55550000	32	0.4142
chr8-55550000-55555000	23	0.6324
chr8-55555000-55560000	42	0.7292
chr8-55560000-55565000	39	0.9726
chr8-55565000-55570000	27	0.6506
chr8-55570000-55575000	11	0.2366
chr8-55580000-55585000	6	0.1576
chr8-55585000-55590000	12	0.1868
chr8-55590000-55595000	23	0.4354
chr8-55595000-55600000	9	0.2316
chr8-55600000-55605000	22	0.3582
chr8-55605000-55610000	24	0.36
chr8-55610000-55615000	27	0.6124
chr8-55620000-55625000	30	0.6742
chr8-55625000-55630000	17	0.3008
chr8-55630000-55635000	17	0.3894
chr8-55635000-55640000	35	0.6576
chr8-55640000-55645000	47	0.9014
chr8-55645000-55650000	34	0.8144
chr8-55650000-55655000	32	0.6634
chr8-55660000-55665000	5	0.0656
chr8-55685000-55690000	12	0.2892
chr8-55690000-55695000	22	0.595
chr8-55695000-55700000	22	0.2616
chr8-55705000-55710000	29	0.9166
chr8-55710000-55715000	27	0.7372
chr8-55720000-55725000	15	0.3866
chr8-56220000-56225000	4	0.0438
chr8-56255000-56260000	24	0.5578
chr8-56260000-56265000	30	1
chr8-56265000-56270000	17	0.5396
chr8-56275000-56280000	15	0.3378
chr8-56280000-56285000	31	0.6448
chr8-56285000-56290000	13	0.506
chr8-56295000-56300000	33	0.5824
chr8-56300000-56305000	20	0.4326
chr8-56305000-56310000	4	0.0936
chr8-56310000-56315000	24	0.4618
chr8-56315000-56320000	15	0.2198
chr8-56320000-56325000	7	0.054
chr8-56330000-56335000	46	1
chr8-56335000-56340000	60	0.9696
chr8-56340000-56345000	52	1
chr8-56345000-56350000	41	0.992
chr8-56350000-56355000	73	1
chr8-56355000-56360000	83	0.9998
chr8-56360000-56365000	54	0.747
chr8-56365000-56370000	52	0.9086
chr8-56370000-56375000	12	0.3512
chr8-56375000-56380000	13	0.319
chr8-56380000-56385000	24	0.3372
chr8-56385000-56390000	36	0.497
chr8-56390000-56395000	34	0.3658
chr8-56395000-56400000	30	0.4216
chr8-56400000-56405000	53	0.5628
chr8-56405000-56410000	48	0.7494
chr8-56410000-56415000	28	0.4144
chr8-56415000-56420000	42	0.9558
chr8-56420000-56425000	16	0.3392
chr8-56425000-56430000	64	1
chr8-56430000-56435000	28	0.8308
chr8-56435000-56440000	4	0.1918
chr8-56440000-56445000	1	0.0758
chr8-56450000-56455000	23	0.7462
chr8-56455000-56460000	36	1
chr8-56460000-56465000	33	0.8394
chr8-56465000-56470000	27	0.7018
chr8-56470000-56475000	41	0.4506
chr8-56475000-56480000	22	0.396
chr8-56480000-56485000	11	0.2116
chr8-56485000-56490000	68	1
chr8-56490000-56495000	34	0.6462
chr8-56495000-56500000	20	0.3208
chr8-56500000-56505000	14	0.3314
chr8-56505000-56510000	12	0.3354
chr8-56510000-56515000	5	0.0672
chr8-56520000-56525000	1	0.027
chr8-56530000-56535000	5	0.066
chr8-56535000-56540000	17	0.3328
chr8-56540000-56545000	14	0.336
chr8-56545000-56550000	21	0.4098
chr8-56555000-56560000	1	0.035
chr8-56560000-56565000	18	0.2998
chr8-56565000-56570000	15	0.4178
chr8-56570000-56575000	6	0.059
chr8-56575000-56580000	54	1
chr8-56580000-56585000	16	0.4492
chr8-56585000-56590000	12	0.2756
chr8-56590000-56595000	17	0.3978
chr8-56595000-56600000	24	0.4266
chr8-56600000-56605000	20	0.6296
chr8-56605000-56610000	54	0.7232
chr8-56610000-56615000	42	0.846
chr8-56615000-56620000	82	1
chr8-56620000-56625000	9	0.15
chr8-56625000-56630000	22	0.3648
chr8-56630000-56635000	69	0.9338
chr8-56635000-56640000	52	0.7842
chr8-56640000-56645000	40	0.5716
chr8-56645000-56650000	26	0.5634
chr8-56650000-56655000	32	0.6752
chr8-56655000-56660000	6	0.1284
chr8-56660000-56665000	3	0.0382
chr8-56665000-56670000	34	0.314
chr8-56670000-56675000	30	0.5822
chr8-56690000-56695000	22	0.5572
chr8-56695000-56700000	11	0.3208
chr8-56710000-56715000	9	0.215
chr8-56715000-56720000	4	0.1018
chr8-56720000-56725000	2	0.0254
chr8-56725000-56730000	20	0.407
chr8-56730000-56735000	25	0.3472
chr8-56735000-56740000	41	0.3858
chr8-56740000-56745000	31	0.4116
chr8-56745000-56750000	39	0.2886
chr8-56750000-56755000	35	0.4788
chr8-56755000-56760000	56	0.466
chr8-56760000-56765000	43	0.6904
chr8-56765000-56770000	45	0.983
chr8-56770000-56775000	46	1
