bin_pos	Sum_Signal	repeat_percentage
chr5-146655000-146660000	1	0.0696
chr5-146670000-146675000	23	0.3272
chr5-146705000-146710000	13	0.118
chr5-146710000-146715000	31	0.4084
chr5-146725000-146730000	43	0.5054
chr5-146730000-146735000	23	0.349
chr5-146740000-146745000	14	0.1908
chr5-146745000-146750000	17	0.2256
chr5-146750000-146755000	41	0.4984
chr5-146755000-146760000	17	0.2104
chr5-146760000-146765000	43	0.5022
chr5-146765000-146770000	32	0.4508
chr5-146800000-146805000	6	0.0942
chr5-146815000-146820000	24	0.2696
chr5-146845000-146850000	12	0.1588
chr5-146855000-146860000	29	0.2918
chr5-146860000-146865000	25	0.198
chr5-146865000-146870000	41	0.5412
chr5-146870000-146875000	39	0.478
chr5-146890000-146895000	44	0.4404
chr5-146895000-146900000	37	0.6172
chr5-146900000-146905000	84	1
chr5-146905000-146910000	29	0.535
chr5-146915000-146920000	8	0.1126
chr5-146925000-146930000	46	0.8602
chr5-147000000-147005000	55	0.8012
chr5-147005000-147010000	35	0.5912
chr5-147010000-147015000	22	0.2318
chr5-147050000-147055000	32	0.438
chr5-147055000-147060000	15	0.2342
chr5-147065000-147070000	40	0.5124
chr5-147070000-147075000	23	0.3398
chr5-147080000-147085000	12	0.2724
chr5-147085000-147090000	3	0.0094
chr5-147150000-147155000	21	0.3096
chr5-147155000-147160000	29	0.3424
chr5-147175000-147180000	78	1
chr5-147180000-147185000	66	1
chr5-147185000-147190000	23	0.3282
chr5-147190000-147195000	13	0.1414
chr5-147250000-147255000	18	0.296
chr5-147320000-147325000	9	0.1054
chr5-147325000-147330000	46	0.3768
chr5-147330000-147335000	54	0.5516
chr5-147335000-147340000	108	1
chr5-147360000-147365000	45	0.6064
chr5-147370000-147375000	48	0.4936
chr5-147385000-147390000	13	0.2674
chr5-147400000-147405000	3	0.0226
chr5-147405000-147410000	13	0.2472
chr5-147410000-147415000	8	0.1208
chr5-147425000-147430000	13	0.1196
chr5-147430000-147435000	29	0.42
chr5-147435000-147440000	10	0.2588
chr5-147460000-147465000	61	0.8728
chr5-147540000-147545000	35	0.5606
chr5-147560000-147565000	14	0.13
chr5-147585000-147590000	10	0.1164
chr5-147590000-147595000	34	0.3594
chr5-147595000-147600000	96	1
chr5-147600000-147605000	4	0.034
chr5-147610000-147615000	38	0.448
chr5-147615000-147620000	17	0.3108
chr5-147620000-147625000	33	0.582
chr5-147640000-147645000	10	0.079
chr5-147655000-147660000	55	0.835
chr5-147660000-147665000	21	0.338
chr5-147665000-147670000	13	0.1896
chr5-147670000-147675000	11	0.231
chr5-147720000-147725000	22	0.4572
chr5-147725000-147730000	30	0.4654
chr5-147730000-147735000	21	0.198
chr5-147735000-147740000	21	0.227
chr5-147755000-147760000	13	0.1928
chr5-147780000-147785000	8	0.1224
chr5-147795000-147800000	44	0.687
chr5-147800000-147805000	5	0.108
chr5-147805000-147810000	68	0.934
chr5-147810000-147815000	21	0.2398
chr5-147820000-147825000	29	0.4248
chr5-147910000-147915000	17	0.3654
chr5-147915000-147920000	6	0.0488
chr5-147940000-147945000	44	0.9608
chr5-147985000-147990000	19	0.5328
chr5-147990000-147995000	17	0.1766
chr5-147995000-148000000	28	0.4562
chr5-148005000-148010000	28	0.3322
chr5-148255000-148260000	34	0.986
chr5-148260000-148265000	24	0.4362
chr5-149775000-149780000	2	0.018
chr5-150860000-150865000	31	0.4568
chr5-150865000-150870000	58	1
chr5-150870000-150875000	124	1
chr5-150875000-150880000	57	0.6534
chr5-150890000-150895000	1	0.0314
chr5-150910000-150915000	69	0.9876
chr5-150915000-150920000	67	0.712
chr5-150925000-150930000	70	0.9858
chr5-150930000-150935000	25	0.5028
chr5-150945000-150950000	14	0.2512
chr5-150950000-150955000	13	0.0616
chr5-150955000-150960000	47	0.5788
chr5-150980000-150985000	26	0.4436
chr5-151825000-151830000	7	0.1782
chr5-151830000-151835000	58	0.8304
chr5-151935000-151940000	6	0.0732
chr5-152025000-152030000	20	0.326
chr5-152035000-152040000	60	0.9628
chr5-152040000-152045000	74	0.8208
chr5-152175000-152180000	22	0.3428
chr5-152180000-152185000	49	0.6468
chr5-152185000-152190000	20	0.214
chr5-152190000-152195000	41	0.8018
chr5-152195000-152200000	9	0.167
chr5-152215000-152220000	25	0.3234
chr5-152225000-152230000	15	0.2472
chr5-152230000-152235000	52	0.806
chr5-152235000-152240000	16	0.2748
chr5-152260000-152265000	27	0.2728
chr5-152265000-152270000	34	0.4434
chr5-152270000-152275000	62	0.638
chr5-152275000-152280000	15	0.1892
chr5-152285000-152290000	32	0.3762
chr5-152290000-152295000	49	0.8374
chr5-152295000-152300000	58	0.8124
chr5-152300000-152305000	45	0.4282
chr5-152310000-152315000	76	0.93
chr5-152315000-152320000	16	0.2136
chr5-152325000-152330000	31	0.7726
chr5-152330000-152335000	16	0.2976
chr5-152335000-152340000	19	0.2076
chr5-152345000-152350000	21	0.3412
chr5-152355000-152360000	16	0.2426
chr5-152360000-152365000	22	0.2694
chr5-152390000-152395000	27	0.5532
chr5-152455000-152460000	4	0.0876
chr5-152460000-152465000	37	0.3116
chr5-152465000-152470000	14	0.1334
chr5-152470000-152475000	4	0.1056
chr5-152495000-152500000	4	0.1656
chr5-152550000-152555000	18	0.2224
chr5-152555000-152560000	31	0.3788
chr5-152585000-152590000	61	0.945
chr5-152655000-152660000	51	0.999
chr5-152660000-152665000	46	0.9214
chr5-152705000-152710000	39	0.5498
chr5-152715000-152720000	59	0.8846
chr5-152720000-152725000	84	0.995
chr5-152725000-152730000	6	0.0652
chr5-152750000-152755000	41	0.6742
chr5-152755000-152760000	15	0.4486
chr5-152795000-152800000	148	1
chr5-152800000-152805000	25	0.318
chr5-152805000-152810000	9	0.2104
chr5-152810000-152815000	7	0.1062
chr5-152815000-152820000	52	0.5364
chr5-152865000-152870000	22	0.5606
chr5-152870000-152875000	32	0.8314
chr5-152895000-152900000	1	0.0518
chr5-152960000-152965000	29	0.5616
chr5-152975000-152980000	27	0.3974
chr5-153015000-153020000	26	0.7012
chr5-153075000-153080000	25	0.6064
chr5-153080000-153085000	30	0.3598
chr5-153090000-153095000	18	0.2202
chr5-153110000-153115000	9	0.1094
chr5-153115000-153120000	41	0.578
chr5-153130000-153135000	16	0.2136
chr5-153150000-153155000	31	0.793
chr5-153160000-153165000	16	0.2806
chr5-153165000-153170000	42	0.495
chr5-153190000-153195000	43	0.4978
chr5-153195000-153200000	30	0.489
chr5-153210000-153215000	32	0.2352
chr5-153215000-153220000	13	0.356
chr5-153345000-153350000	74	1
chr5-153350000-153355000	26	0.4002
chr5-153355000-153360000	27	0.4332
chr5-153415000-153420000	16	0.2962
chr5-153430000-153435000	27	0.4288
chr5-153460000-153465000	7	0.1004
chr5-153465000-153470000	64	1
chr5-153470000-153475000	2	0.0698
chr5-153485000-153490000	19	0.2578
chr5-154935000-154940000	7	0.2236
chr5-155180000-155185000	11	0.1368
chr5-155190000-155195000	33	0.4896
chr5-155195000-155200000	38	0.6474
chr5-155200000-155205000	19	0.3058
chr5-155225000-155230000	33	0.5006
chr5-155230000-155235000	28	0.315
chr5-155250000-155255000	13	0.272
chr5-155255000-155260000	24	0.4226
chr5-155285000-155290000	12	0.2724
chr5-155290000-155295000	21	0.3378
chr5-155310000-155315000	15	0.2214
chr5-155315000-155320000	17	0.2894
chr5-155320000-155325000	27	0.2536
chr5-155325000-155330000	24	0.358
chr5-155335000-155340000	49	0.672
chr5-155370000-155375000	23	0.5532
chr5-155385000-155390000	15	0.181
chr5-155410000-155415000	17	0.2
chr5-155415000-155420000	60	0.5316
chr5-155445000-155450000	53	0.7304
chr5-155450000-155455000	42	0.457
chr5-155455000-155460000	27	0.4278
chr5-155505000-155510000	62	0.7804
chr5-155510000-155515000	13	0.1964
chr5-155515000-155520000	16	0.4012
chr5-155525000-155530000	29	0.4058
chr5-155530000-155535000	17	0.227
chr5-155550000-155555000	7	0.1276
chr5-155580000-155585000	35	0.5252
chr5-155615000-155620000	30	0.4862
chr5-155620000-155625000	39	0.4452
chr5-155625000-155630000	34	0.5002
chr5-155630000-155635000	55	0.5904
chr5-155655000-155660000	29	0.5878
chr5-155660000-155665000	29	0.534
chr5-155670000-155675000	25	0.327
chr5-155680000-155685000	60	1
chr5-155685000-155690000	22	0.3612
chr5-155690000-155695000	11	0.0618
chr5-155695000-155700000	72	0.9842
chr5-155735000-155740000	16	0.2892
chr5-155740000-155745000	32	0.4656
chr5-155750000-155755000	37	0.4106
chr5-155755000-155760000	23	0.2098
chr5-155760000-155765000	3	0.097
chr5-155765000-155770000	29	0.449
chr5-155770000-155775000	41	0.552
chr5-155840000-155845000	29	0.2068
chr5-155870000-155875000	13	0.1762
chr5-155885000-155890000	32	0.379
chr5-155890000-155895000	44	0.5986
chr5-155930000-155935000	18	0.1236
chr5-155950000-155955000	11	0.1066
chr5-155955000-155960000	32	0.3656
chr5-156000000-156005000	10	0.1596
chr5-156005000-156010000	16	0.1992
chr5-156020000-156025000	25	0.3108
chr5-156025000-156030000	38	0.3716
chr5-156030000-156035000	36	0.3216
chr5-156035000-156040000	52	0.8076
chr5-156040000-156045000	21	0.3136
chr5-156050000-156055000	16	0.1456
chr5-156135000-156140000	32	0.5172
chr5-156140000-156145000	58	0.9364
chr5-156180000-156185000	18	0.291
chr5-156235000-156240000	10	0.3008
chr5-156250000-156255000	25	0.4058
chr5-156255000-156260000	13	0.3228
chr5-156270000-156275000	12	0.1082
chr5-156275000-156280000	12	0.2368
chr5-156325000-156330000	3	0.053
chr5-156330000-156335000	5	0.0832
chr5-156365000-156370000	21	0.3476
chr5-156370000-156375000	4	0.068
chr5-156375000-156380000	26	0.4732
chr5-156380000-156385000	5	0.138
chr5-156385000-156390000	7	0.1216
chr5-156390000-156395000	56	0.7052
chr5-156410000-156415000	21	0.2528
chr5-156430000-156435000	34	0.6758
chr5-156455000-156460000	8	0.0336
chr5-156460000-156465000	42	0.4928
chr5-156465000-156470000	13	0.2764
chr5-156470000-156475000	38	0.5974
chr5-156475000-156480000	17	0.2266
chr5-156480000-156485000	21	0.294
chr5-156485000-156490000	65	0.929
chr5-156495000-156500000	18	0.1802
chr5-156500000-156505000	13	0.4326
chr5-156510000-156515000	24	0.3684
chr5-156515000-156520000	49	0.845
chr5-156540000-156545000	9	0.0936
chr5-156545000-156550000	23	0.2632
chr5-156560000-156565000	19	0.2308
chr5-156575000-156580000	51	0.8136
chr5-156580000-156585000	30	0.4178
chr5-156585000-156590000	29	0.3886
chr5-156590000-156595000	17	0.2144
chr5-156595000-156600000	38	0.4924
chr5-156605000-156610000	48	0.989
chr5-156610000-156615000	64	0.765
chr5-156625000-156630000	17	0.2628
chr5-156630000-156635000	23	0.3548
chr5-156695000-156700000	26	0.25
chr5-156710000-156715000	28	0.609
chr5-156715000-156720000	34	0.5416
chr5-156720000-156725000	38	0.5544
chr5-156725000-156730000	10	0.1096
chr5-156815000-156820000	3	0.0164
chr5-156820000-156825000	60	0.986
chr5-156840000-156845000	39	0.611
chr5-156890000-156895000	27	0.4054
chr5-156910000-156915000	35	0.4742
chr5-158280000-158285000	42	0.643
chr5-158285000-158290000	14	0.1978
chr5-158290000-158295000	8	0.1828
chr5-158310000-158315000	5	0.116
chr5-158315000-158320000	7	0.0404
chr5-158320000-158325000	1	0.0472
chr5-158335000-158340000	30	0.6336
chr5-158415000-158420000	5	0.1096
chr5-158420000-158425000	9	0.1862
chr5-158430000-158435000	36	0.4148
chr5-158435000-158440000	22	0.3682
chr5-158480000-158485000	16	0.14
chr5-158560000-158565000	23	0.3952
chr5-158565000-158570000	28	0.413
chr5-160540000-160545000	17	0.2628
chr5-160545000-160550000	32	0.5144
chr5-160555000-160560000	12	0.1464
chr5-160560000-160565000	32	0.3852
chr5-160565000-160570000	23	0.3328
chr5-160570000-160575000	43	0.7504
chr5-160575000-160580000	47	0.8924
chr5-160595000-160600000	36	0.7364
chr5-160600000-160605000	12	0.1562
chr5-160630000-160635000	14	0.3356
chr5-160640000-160645000	31	0.3896
chr5-160645000-160650000	40	0.6112
chr5-160675000-160680000	54	0.5456
chr5-160680000-160685000	36	0.3692
chr5-160685000-160690000	24	0.5
chr5-160690000-160695000	29	0.4184
chr5-160700000-160705000	32	0.4898
chr5-160705000-160710000	38	0.4764
chr5-160745000-160750000	32	0.4376
chr5-160750000-160755000	22	0.2224
chr5-160770000-160775000	28	0.4164
chr5-160775000-160780000	38	0.3644
chr5-160780000-160785000	12	0.1856
chr5-160790000-160795000	42	0.6076
chr5-160795000-160800000	32	0.4006
chr5-160800000-160805000	41	0.4834
chr5-160810000-160815000	70	0.9814
chr5-160815000-160820000	32	0.8322
chr5-160835000-160840000	14	0.1196
chr5-160915000-160920000	11	0.2664
chr5-160920000-160925000	10	0.2008
chr5-160925000-160930000	11	0.1106
chr5-160930000-160935000	54	0.631
chr5-160935000-160940000	75	0.8374
chr5-160940000-160945000	44	0.8298
chr5-160950000-160955000	10	0.1416
chr5-160965000-160970000	5	0.0518
chr5-161030000-161035000	6	0.0756
chr5-161035000-161040000	100	1
chr5-161040000-161045000	20	0.3848
chr5-161055000-161060000	95	0.9868
chr5-161060000-161065000	39	0.6816
chr5-161075000-161080000	29	0.678
chr5-161080000-161085000	20	0.4688
chr5-161125000-161130000	21	0.2238
chr5-161135000-161140000	13	0.0654
chr5-161235000-161240000	14	0.1018
chr5-161240000-161245000	82	0.9494
chr5-161245000-161250000	74	0.7402
chr5-161250000-161255000	72	0.8796
chr5-161255000-161260000	20	0.2668
chr5-161260000-161265000	17	0.1166
chr5-161270000-161275000	11	0.1426
chr5-161305000-161310000	9	0.0858
chr5-161325000-161330000	5	0.091
chr5-161330000-161335000	17	0.2214
chr5-161365000-161370000	11	0.1532
chr5-161370000-161375000	27	0.384
chr5-161380000-161385000	16	0.2422
chr5-161385000-161390000	16	0.1216
chr5-161395000-161400000	16	0.4562
chr5-161430000-161435000	42	0.6064
chr5-161435000-161440000	51	0.8228
chr5-161445000-161450000	15	0.1766
chr5-161465000-161470000	18	0.2576
chr5-161475000-161480000	1	0.0602
chr5-161480000-161485000	16	0.194
chr5-161485000-161490000	17	0.1842
chr5-161560000-161565000	7	0.1328
chr5-161565000-161570000	22	0.1222
chr5-161695000-161700000	17	0.2668
chr5-161805000-161810000	26	0.371
chr5-161830000-161835000	12	0.141
chr5-161865000-161870000	4	0.1048
chr5-161925000-161930000	23	0.3378
chr5-162010000-162015000	21	0.2886
chr5-162135000-162140000	12	0.1676
chr5-162140000-162145000	56	0.6464
chr5-162145000-162150000	18	0.3214
chr5-162160000-162165000	37	0.4994
chr5-162165000-162170000	43	0.6744
chr5-162185000-162190000	44	0.8024
chr5-162190000-162195000	66	0.6064
chr5-162195000-162200000	4	0.0776
chr5-162235000-162240000	35	0.5648
chr5-162240000-162245000	27	0.2804
chr5-162275000-162280000	58	0.7174
chr5-162280000-162285000	48	0.4846
chr5-162290000-162295000	27	0.465
chr5-162315000-162320000	34	0.594
chr5-162360000-162365000	17	0.3332
chr5-162370000-162375000	20	0.2746
chr5-162465000-162470000	25	0.3558
chr5-162470000-162475000	49	0.7306
chr5-162500000-162505000	7	0.0612
chr5-162515000-162520000	18	0.6166
chr5-162550000-162555000	100	1
chr5-162565000-162570000	3	0.06
chr5-162570000-162575000	28	0.4056
chr5-162575000-162580000	34	0.5312
chr5-162605000-162610000	24	0.2774
chr5-162610000-162615000	42	0.5622
chr5-162620000-162625000	34	0.5074
chr5-162625000-162630000	59	0.9172
chr5-162640000-162645000	12	0.108
chr5-162680000-162685000	37	0.6282
chr5-162685000-162690000	80	0.6628
chr5-162690000-162695000	59	0.9058
chr5-162720000-162725000	9	0.2114
chr5-162725000-162730000	44	0.6128
chr5-162730000-162735000	33	0.7216
chr5-162810000-162815000	24	0.2484
chr5-162820000-162825000	14	0.1152
chr5-162830000-162835000	20	0.282
chr5-162835000-162840000	22	0.403
chr5-162865000-162870000	15	0.1424
chr5-162880000-162885000	46	0.497
chr5-162900000-162905000	20	0.3664
chr5-162905000-162910000	3	0.098
chr5-162965000-162970000	60	0.847
chr5-162970000-162975000	100	1
chr5-162975000-162980000	30	0.5726
chr5-162980000-162985000	14	0.1766
chr5-163000000-163005000	14	0.1288
chr5-163005000-163010000	16	0.2086
chr5-163010000-163015000	20	0.2
chr5-163025000-163030000	35	0.4852
chr5-163140000-163145000	62	0.9252
chr5-163180000-163185000	31	0.4034
chr5-163185000-163190000	18	0.2844
chr5-163195000-163200000	38	0.653
chr5-163200000-163205000	39	0.64
chr5-163225000-163230000	31	0.5318
chr5-163230000-163235000	96	1
chr5-163235000-163240000	64	0.9954
chr5-163255000-163260000	12	0.1344
chr5-163270000-163275000	29	0.4244
chr5-163285000-163290000	11	0.2856
chr5-163300000-163305000	24	0.3938
chr5-163335000-163340000	87	1
chr5-163345000-163350000	3	0.103
chr5-163350000-163355000	11	0.1696
chr5-163355000-163360000	34	0.5678
chr5-163360000-163365000	27	0.343
chr5-163520000-163525000	22	0.3394
chr5-163605000-163610000	5	0.025
chr5-163610000-163615000	33	0.3856
chr5-163635000-163640000	2	0.0118
chr5-163640000-163645000	28	0.4188
chr5-163645000-163650000	39	0.8352
chr5-163655000-163660000	24	0.362
chr5-163660000-163665000	29	0.3316
chr5-163680000-163685000	6	0.0494
chr5-163715000-163720000	41	0.6286
chr5-163735000-163740000	44	0.5154
chr5-163740000-163745000	37	0.637
chr5-163745000-163750000	17	0.406
chr5-163770000-163775000	14	0.1996
chr5-163780000-163785000	50	0.79
chr5-163785000-163790000	63	0.8672
chr5-163805000-163810000	4	0.0486
chr5-163810000-163815000	44	0.396
chr5-163815000-163820000	116	1
chr5-163820000-163825000	94	1
chr5-163825000-163830000	39	0.4274
chr5-163830000-163835000	37	0.3562
chr5-163835000-163840000	45	0.609
chr5-163855000-163860000	13	0.1202
chr5-163865000-163870000	1	0.01
chr5-163870000-163875000	28	0.3674
chr5-163880000-163885000	12	0.1482
chr5-163885000-163890000	12	0.1972
chr5-163895000-163900000	34	0.4806
chr5-163900000-163905000	35	0.619
chr5-163905000-163910000	59	0.7316
chr5-163910000-163915000	14	0.1708
chr5-163915000-163920000	48	0.4836
chr5-163920000-163925000	32	0.3942
chr5-163925000-163930000	7	0.0588
chr5-163930000-163935000	40	0.495
chr5-163935000-163940000	66	0.9948
chr5-163940000-163945000	59	0.848
chr5-163945000-163950000	7	0.104
chr5-163950000-163955000	20	0.2768
chr5-163995000-164000000	32	0.3822
chr5-164000000-164005000	21	0.3206
chr5-164040000-164045000	4	0.0988
chr5-164045000-164050000	17	0.1814
chr5-164060000-164065000	10	0.087
chr5-164065000-164070000	30	0.4774
chr5-164075000-164080000	14	0.18
chr5-164085000-164090000	26	0.3526
chr5-164090000-164095000	26	0.3854
chr5-164095000-164100000	9	0.0694
chr5-164100000-164105000	19	0.374
chr5-164105000-164110000	58	0.6852
chr5-164110000-164115000	38	0.571
chr5-164115000-164120000	20	0.2692
chr5-164120000-164125000	63	0.6084
chr5-164125000-164130000	150	1
chr5-164130000-164135000	68	0.5932
chr5-164135000-164140000	43	0.5046
chr5-164175000-164180000	26	0.4102
chr5-164195000-164200000	7	0.0832
chr5-164220000-164225000	42	0.4102
chr5-164225000-164230000	27	0.2942
chr5-164240000-164245000	31	0.478
chr5-164255000-164260000	6	0.061
chr5-164260000-164265000	12	0.1344
chr5-164270000-164275000	33	0.367
chr5-164290000-164295000	17	0.2816
chr5-164370000-164375000	5	0.0292
chr5-164410000-164415000	12	0.242
chr5-164415000-164420000	46	0.9006
chr5-164420000-164425000	58	0.5634
chr5-165035000-165040000	20	0.2778
chr5-165040000-165045000	47	0.9294
chr5-165065000-165070000	49	0.7032
chr5-165070000-165075000	53	0.7288
chr5-165095000-165100000	15	0.172
chr5-165100000-165105000	26	0.2598
chr5-165180000-165185000	52	0.6832
chr5-165270000-165275000	42	0.6288
chr5-165285000-165290000	48	0.6852
chr5-165290000-165295000	42	0.6412
chr5-165315000-165320000	34	0.4288
chr5-165320000-165325000	19	0.2902
chr5-165355000-165360000	22	0.3142
chr5-165360000-165365000	56	0.656
chr5-165440000-165445000	39	0.7652
chr5-165450000-165455000	6	0.0772
chr5-165460000-165465000	34	0.652
chr5-165465000-165470000	24	0.2378
chr5-165525000-165530000	36	0.5688
chr5-165530000-165535000	10	0.2034
chr5-165550000-165555000	5	0.0766
chr5-165565000-165570000	24	0.443
chr5-165595000-165600000	1	0.011
chr5-165620000-165625000	26	0.3586
chr5-165715000-165720000	14	0.1612
chr5-165720000-165725000	24	0.2668
chr5-165840000-165845000	13	0.1834
chr5-165845000-165850000	20	0.2028
chr5-165855000-165860000	38	0.5716
chr5-165860000-165865000	10	0.1104
chr5-165870000-165875000	8	0.184
chr5-165880000-165885000	7	0.0622
chr5-165895000-165900000	2	0.038
chr5-165905000-165910000	22	0.2688
chr5-165975000-165980000	14	0.151
chr5-165980000-165985000	43	0.7454
chr5-165995000-166000000	43	0.3582
chr5-166035000-166040000	28	0.3922
chr5-166045000-166050000	3	0.0942
chr5-166070000-166075000	18	0.416
chr5-166095000-166100000	2	0.0374
chr5-166120000-166125000	16	0.1608
chr5-166125000-166130000	63	0.7408
chr5-166130000-166135000	99	0.9826
chr5-166135000-166140000	51	0.8232
chr5-166145000-166150000	36	0.6894
chr5-166175000-166180000	17	0.2716
chr5-166180000-166185000	11	0.1634
chr5-166200000-166205000	30	0.4998
chr5-166205000-166210000	6	0.0796
chr5-166250000-166255000	22	0.2636
chr5-166295000-166300000	17	0.2608
chr5-166315000-166320000	6	0.1284
chr5-166340000-166345000	10	0.1364
chr5-166375000-166380000	44	0.5224
chr5-166380000-166385000	15	0.3212
chr5-166465000-166470000	17	0.1404
chr5-166470000-166475000	3	0.0646
chr5-166480000-166485000	27	0.4702
chr5-166515000-166520000	14	0.2492
chr5-166550000-166555000	3	0.1082
chr5-166575000-166580000	27	0.4324
chr5-166580000-166585000	35	0.678
chr5-166615000-166620000	13	0.336
chr5-166650000-166655000	28	0.3546
chr5-166655000-166660000	43	0.5836
chr5-166660000-166665000	19	0.2772
chr5-166665000-166670000	66	0.91
chr5-166670000-166675000	48	0.5412
chr5-166700000-166705000	10	0.0912
chr5-166710000-166715000	7	0.0874
chr5-166740000-166745000	58	0.9356
chr5-166770000-166775000	25	0.4856
chr5-166800000-166805000	15	0.188
chr5-167010000-167015000	24	0.315
chr5-167015000-167020000	16	0.2062
chr5-167040000-167045000	25	0.481
chr5-167045000-167050000	10	0.1304
chr5-167105000-167110000	4	0.061
chr5-167115000-167120000	26	0.2738
chr5-167120000-167125000	10	0.138
chr5-167130000-167135000	21	0.2308
chr5-167170000-167175000	6	0.0962
chr5-167200000-167205000	4	0.0716
chr5-167240000-167245000	33	0.4552
chr5-167245000-167250000	40	0.3908
chr5-167250000-167255000	16	0.2042
chr5-167295000-167300000	25	0.391
chr5-167300000-167305000	54	0.8938
chr5-167315000-167320000	10	0.1016
chr5-167370000-167375000	10	0.18
chr5-167390000-167395000	48	0.6892
chr5-167395000-167400000	80	1
chr5-167420000-167425000	24	0.2628
chr5-167480000-167485000	20	0.4078
chr5-167485000-167490000	15	0.1302
chr5-167495000-167500000	13	0.1426
chr5-167500000-167505000	12	0.1808
chr5-167530000-167535000	17	0.1764
chr5-167535000-167540000	18	0.2676
chr5-167550000-167555000	10	0.1432
chr5-167555000-167560000	4	0.0404
chr5-167560000-167565000	52	0.6652
chr5-167580000-167585000	13	0.28
chr5-167655000-167660000	23	0.3574
chr5-167665000-167670000	15	0.1384
chr5-167680000-167685000	11	0.155
chr5-167685000-167690000	28	0.2318
chr5-167690000-167695000	20	0.2338
chr5-167705000-167710000	3	0.112
chr5-167710000-167715000	19	0.2042
chr5-167750000-167755000	9	0.0386
chr5-167780000-167785000	9	0.102
chr5-167810000-167815000	10	0.1994
chr5-167840000-167845000	1	0.0192
chr5-167845000-167850000	70	1
chr5-167850000-167855000	8	0.125
chr5-167920000-167925000	60	0.5836
chr5-167925000-167930000	20	0.3018
chr5-167935000-167940000	38	0.3564
chr5-167940000-167945000	21	0.2242
chr5-167945000-167950000	9	0.2094
chr5-167950000-167955000	7	0.1068
chr5-167990000-167995000	9	0.1948
chr5-170550000-170555000	7	0.1944
chr5-170880000-170885000	42	0.6322
chr5-170885000-170890000	31	0.6472
chr5-170980000-170985000	53	0.8696
chr5-170985000-170990000	9	0.1144
chr5-171005000-171010000	48	0.6664
chr5-173585000-173590000	35	0.6526
chr5-173590000-173595000	23	0.2854
chr5-173595000-173600000	17	0.3218
chr5-178710000-178715000	62	0.5936
chr5-178715000-178720000	54	0.6218
chr5-178720000-178725000	45	0.5492
chr5-178765000-178770000	6	0.1094
chr5-178880000-178885000	9	0.1184
chr5-178885000-178890000	44	0.5328
chr5-178890000-178895000	14	0.2066
chr5-178910000-178915000	34	0.3316
chr5-178915000-178920000	35	0.56
chr5-178920000-178925000	52	0.7174
chr5-178925000-178930000	69	0.8242
chr5-178930000-178935000	28	0.336
chr5-178935000-178940000	18	0.3354
chr5-178940000-178945000	14	0.284
chr5-178980000-178985000	11	0.2202
chr5-178985000-178990000	13	0.3324
chr5-179075000-179080000	4	0.0556
chr5-179080000-179085000	38	0.484
chr5-179090000-179095000	31	0.5408
chr5-179990000-179995000	54	0.973
chr5-179995000-180000000	8	0.159
chr5-180030000-180035000	22	0.3738
chr5-180095000-180100000	2	0.0276
chr5-180245000-180250000	12	0.1546
chr5-180250000-180255000	66	0.4614
chr5-180255000-180260000	28	0.2524
chr5-180260000-180265000	66	0.4618
chr5-180265000-180270000	28	0.441
chr5-180270000-180275000	73	0.7194
chr5-180275000-180280000	18	0.2174
chr5-180840000-180845000	20	0.6266
chr5-180845000-180850000	4	0.216
chr5-180850000-180855000	35	0.6036
chr5-180905000-180910000	32	0.8238
chr5-180910000-180915000	74	0.8238
chr5-180915000-180920000	44	0.5558
chr5-180930000-180935000	58	0.9962
chr5-180935000-180940000	15	0.1682
chr6-145000-150000	30	0.4696
chr6-2705000-2710000	2	0.0568
chr6-2815000-2820000	21	0.31
chr6-3085000-3090000	25	0.5654
chr6-3195000-3200000	3	0.0106
chr6-4200000-4205000	65	0.985
chr6-4205000-4210000	25	0.304
chr6-4215000-4220000	63	0.9698
chr6-4220000-4225000	9	0.191
chr6-4240000-4245000	124	1
chr6-4470000-4475000	22	0.2698
chr6-4825000-4830000	28	0.4592
chr6-4830000-4835000	78	0.914
chr6-4835000-4840000	56	0.7954
chr6-4975000-4980000	35	0.6246
chr6-4980000-4985000	48	0.5194
chr6-6030000-6035000	20	0.6176
chr6-8240000-8245000	9	0.0594
chr6-8295000-8300000	39	0.3332
chr6-8335000-8340000	22	0.3514
chr6-8345000-8350000	43	0.6338
chr6-8350000-8355000	48	0.515
chr6-8360000-8365000	33	0.5176
chr6-8365000-8370000	19	0.1278
chr6-8370000-8375000	4	0.03
chr6-8375000-8380000	31	0.4664
chr6-8460000-8465000	52	0.811
chr6-8465000-8470000	27	0.5
chr6-8485000-8490000	14	0.1834
chr6-8490000-8495000	24	0.3168
chr6-8505000-8510000	31	0.3042
chr6-8510000-8515000	23	0.1522
chr6-8520000-8525000	35	0.6294
chr6-8525000-8530000	16	0.25
chr6-8530000-8535000	44	0.5964
chr6-8535000-8540000	12	0.2512
chr6-8560000-8565000	39	0.6006
chr6-8565000-8570000	104	1
chr6-8570000-8575000	12	0.1694
chr6-8575000-8580000	30	0.3006
chr6-8580000-8585000	82	0.8012
chr6-8585000-8590000	84	1
chr6-8590000-8595000	25	0.5554
chr6-8610000-8615000	17	0.2192
chr6-8615000-8620000	56	1
chr6-8620000-8625000	38	0.5912
chr6-8625000-8630000	14	0.2142
chr6-8630000-8635000	33	0.3108
chr6-8635000-8640000	29	0.2988
