subject.id	ncell_pat	nfrags_pat	ncell_mat	nfrags_mat	total_frags	pat_ratio	p_value	fdr	significance	type	chrom	start	end	fc
63715	5	5	0	0	5	1	0.0625	0.420919282511211	N.S.	none	chr6	49672886	49680696	28
63716	15	17	14	20	37	0.459459459459459	0.742829358729068	1	N.S.	none	chr6	49685930	49697047	26
63719	32	57	15	21	78	0.730769230769231	5.57111648646909e-05	0.00253083048519018	**	pat	chr6	49710769	49734291	24
63721	12	12	20	24	36	0.333333333333333	0.0652453352231534	0.422943136846689	N.S.	none	chr6	49753711	49758107	25
63722	2	2	4	5	7	0.285714285714286	0.453125	0.973117748316187	N.S.	none	chr6	49760128	49767274	26
63724	5	5	11	13	18	0.277777777777778	0.09625244140625	0.522956973451858	N.S.	none	chr6	49779782	49783597	21
63725	2	3	8	8	11	0.272727272727273	0.2265625	0.758088906960164	N.S.	none	chr6	49785776	49787033	19
63726	15	19	11	11	30	0.633333333333333	0.200488422065973	0.732607133322533	N.S.	none	chr6	49789810	49791688	18
63728	2	2	6	6	8	0.25	0.2890625	0.825380636819709	N.S.	none	chr6	49854125	49855594	26
63729	19	27	10	13	40	0.675	0.0384773082842003	0.321420255314486	N.S.	none	chr6	49860558	49883131	26
63730	8	8	5	5	13	0.615384615384615	0.5810546875	1	N.S.	none	chr6	49885264	49890425	28
63731	4	4	2	2	6	0.666666666666667	0.6875	1	N.S.	none	chr6	49892602	49893113	23
63736	2	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr6	49917882	49919839	27
63737	3	5	1	1	6	0.833333333333333	0.21875	0.749275874652192	N.S.	none	chr6	49922500	49923342	18
63738	2	3	1	1	4	0.75	0.625	1	N.S.	none	chr6	49925419	49925569	28
63739	12	13	5	5	18	0.722222222222222	0.09625244140625	0.522956973451858	N.S.	none	chr6	49929268	49931289	18
63740	40	67	49	78	145	0.462068965517241	0.406368051359366	0.943159724073607	N.S.	none	chr6	49934072	49945136	25
63741	1	1	5	7	8	0.125	0.0703125	0.43947812174658	N.S.	none	chr6	49947493	49948237	20
63742	39	65	26	42	107	0.607476635514019	0.0329466602998269	0.296796342125076	N.S.	none	chr6	49954928	49964383	24
63743	4	5	4	4	9	0.555555555555556	1	1	N.S.	none	chr6	49967104	49967885	20
63744	13	18	8	9	27	0.666666666666667	0.122078120708466	0.5712884801436	N.S.	none	chr6	49970787	49973046	19
63745	6	6	9	11	17	0.352941176470588	0.332305908203125	0.884531397638831	N.S.	none	chr6	49979714	49981177	20
63746	17	31	23	33	64	0.484375	0.900653246252036	1	N.S.	none	chr6	49984126	49990273	20
63747	15	15	7	7	22	0.681818181818182	0.133800506591797	0.596883956572876	N.S.	none	chr6	49992292	49994915	18
63749	14	24	24	32	56	0.428571428571429	0.349681952983685	0.899842953067095	N.S.	none	chr6	50007064	50023129	24
63751	7	7	10	10	17	0.411764705882353	0.629058837890625	1	N.S.	none	chr6	50028411	50034196	32
63752	2	2	6	6	8	0.25	0.2890625	0.825380636819709	N.S.	none	chr6	50036582	50038597	20
63753	10	15	11	14	29	0.517241379310345	1	1	N.S.	none	chr6	50041400	50057595	29
63756	10	15	18	27	42	0.357142857142857	0.0884295469877544	0.504509310317919	N.S.	none	chr6	50083803	50091263	29
63758	22	43	30	50	93	0.462365591397849	0.534059861734607	1	N.S.	none	chr6	50102997	50122909	26
63759	1	1	2	2	3	0.333333333333333	1	1	N.S.	none	chr6	50130778	50131196	20
63760	1	1	8	8	9	0.111111111111111	0.0390625	0.321420255314486	N.S.	none	chr6	50137104	50143567	19
63763	4	4	6	6	10	0.4	0.75390625	1	N.S.	none	chr6	50157197	50168841	26
63765	13	18	12	16	34	0.529411764705882	0.864166240440682	1	N.S.	none	chr6	50183648	50192204	20
63766	7	7	7	8	15	0.466666666666667	1	1	N.S.	none	chr6	50197464	50201362	20
63772	20	28	26	35	63	0.444444444444444	0.449962536290225	0.973117748316187	N.S.	none	chr6	50226585	50236122	23
63773	7	7	6	6	13	0.538461538461538	1	1	N.S.	none	chr6	50239400	50241298	21
63774	1	1	0	0	1	1	1	1	N.S.	none	chr6	50245470	50247660	19
63775	27	34	29	40	74	0.459459459459459	0.561380744298984	1	N.S.	none	chr6	50260344	50265763	19
63776	8	9	8	12	21	0.428571428571429	0.663623809814453	1	N.S.	none	chr6	50285973	50287308	25
63777	2	2	7	8	10	0.2	0.109375	0.560321155682903	N.S.	none	chr6	50290290	50290643	22
63778	8	9	9	10	19	0.473684210526316	1	1	N.S.	none	chr6	50292739	50294376	18
63779	4	4	3	3	7	0.571428571428571	1	1	N.S.	none	chr6	50299641	50300102	18
63780	7	10	8	11	21	0.476190476190476	1	1	N.S.	none	chr6	50303341	50305530	20
63781	14	14	6	7	21	0.666666666666667	0.189247131347656	0.704805746650195	N.S.	none	chr6	50308478	50310000	26
63782	4	4	6	6	10	0.4	0.75390625	1	N.S.	none	chr6	50312138	50313765	18
63783	36	45	38	65	110	0.409090909090909	0.0695651963362303	0.43947812174658	N.S.	none	chr6	50319054	50325696	26
63784	2	2	5	6	8	0.25	0.2890625	0.825380636819709	N.S.	none	chr6	50328215	50328392	28
63785	52	91	57	86	177	0.514124293785311	0.763774058865874	1	N.S.	none	chr6	50330427	50350877	22
63786	5	5	5	5	10	0.5	1	1	N.S.	none	chr6	50353787	50354048	22
63787	9	10	6	7	17	0.588235294117647	0.629058837890625	1	N.S.	none	chr6	50356680	50357922	25
63788	5	5	6	6	11	0.454545454545455	1	1	N.S.	none	chr6	50360904	50368625	26
63789	6	6	3	4	10	0.6	0.75390625	1	N.S.	none	chr6	50373562	50374334	19
63790	23	35	31	49	84	0.416666666666667	0.155656463713997	0.646026373360497	N.S.	none	chr6	50376430	50384025	20
63791	14	17	16	18	35	0.485714285714286	1	1	N.S.	none	chr6	50386673	50389539	21
63792	40	71	51	94	165	0.43030303030303	0.086459858114835	0.4987665103756	N.S.	none	chr6	50395301	50412748	24
63793	3	3	4	4	7	0.428571428571429	1	1	N.S.	none	chr6	50414853	50415527	20
63794	77	179	91	211	390	0.458974358974359	0.116359926361628	0.5712884801436	N.S.	none	chr6	50421541	50458846	24
63795	1	1	1	1	2	0.5	1	1	N.S.	none	chr6	50461760	50465896	24
63796	3	3	2	2	5	0.6	1	1	N.S.	none	chr6	50470869	50474596	18
63797	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr6	50478324	50478758	18
63798	11	14	13	15	29	0.482758620689655	1	1	N.S.	none	chr6	50480996	50506198	25
63799	15	21	11	18	39	0.538461538461538	0.749258624760841	1	N.S.	none	chr6	50508867	50514424	21
63800	3	3	3	3	6	0.5	1	1	N.S.	none	chr6	50516943	50519175	26
63801	19	32	21	42	74	0.432432432432432	0.295413280655671	0.837830670138716	N.S.	none	chr6	50521469	50538905	28
63802	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr6	50543557	50543707	24
63803	29	53	38	49	102	0.519607843137255	0.766604261251853	1	N.S.	none	chr6	50546223	50554080	25
63804	7	9	6	6	15	0.6	0.60723876953125	1	N.S.	none	chr6	50556511	50557703	19
63805	6	6	2	2	8	0.75	0.2890625	0.825380636819709	N.S.	none	chr6	50559893	50560863	24
63806	8	10	7	7	17	0.588235294117647	0.629058837890625	1	N.S.	none	chr6	50565743	50566742	30
63807	2	4	0	0	4	1	0.125	0.5712884801436	N.S.	none	chr6	50575360	50575510	20
63808	7	7	13	19	26	0.269230769230769	0.0289592742919922	0.277479880711277	N.S.	none	chr6	50579199	50586183	26
63809	17	25	12	14	39	0.641025641025641	0.108129021406057	0.560321155682903	N.S.	none	chr6	50588434	50591518	35
63810	3	3	3	4	7	0.428571428571429	1	1	N.S.	none	chr6	50608129	50609005	18
63811	2	2	2	2	4	0.5	1	1	N.S.	none	chr6	50611266	50611416	21
63812	32	53	20	29	82	0.646341463414634	0.0106374878781477	0.149397955842504	N.S.	none	chr6	50621602	50630181	21
63813	29	39	28	45	84	0.464285714285714	0.585646794721225	1	N.S.	none	chr6	50632558	50639077	22
63814	33	58	32	43	101	0.574257425742574	0.163279261851428	0.669193665044615	N.S.	none	chr6	50641645	50658539	23
63815	26	36	21	41	77	0.467532467532468	0.648791162310648	1	N.S.	none	chr6	50660616	50672519	27
63816	4	4	6	7	11	0.363636363636364	0.548828125	1	N.S.	none	chr6	50680693	50682228	22
63817	29	49	26	49	98	0.5	1	1	N.S.	none	chr6	50686456	50697579	26
63818	3	3	1	1	4	0.75	0.625	1	N.S.	none	chr6	50699584	50700231	20
63819	14	15	9	9	24	0.625	0.307456254959107	0.848493388364176	N.S.	none	chr6	50703991	50708678	20
63820	2	2	2	2	4	0.5	1	1	N.S.	none	chr6	50716054	50716901	18
63821	42	75	42	79	154	0.487012987012987	0.809072685188861	1	N.S.	none	chr6	50722250	50737134	27
63822	7	7	10	10	17	0.411764705882353	0.629058837890625	1	N.S.	none	chr6	50740694	50742273	21
63823	11	11	10	11	22	0.5	1	1	N.S.	none	chr6	50744482	50746751	21
63824	2	4	3	4	8	0.5	1	1	N.S.	none	chr6	50748830	50749215	18
63825	11	13	6	8	21	0.619047619047619	0.383310317993164	0.91815366488741	N.S.	none	chr6	50751307	50753553	20
63826	4	4	5	5	9	0.444444444444444	1	1	N.S.	none	chr6	50766878	50767266	18
63827	1	1	4	6	7	0.142857142857143	0.125	0.5712884801436	N.S.	none	chr6	50770839	50771475	20
63828	11	11	5	6	17	0.647058823529412	0.332305908203125	0.884531397638831	N.S.	none	chr6	50859108	50860223	18
63829	2	3	3	3	6	0.5	1	1	N.S.	none	chr6	50865043	50865412	18
63830	26	28	17	22	50	0.56	0.479887661698328	0.986818908182807	N.S.	none	chr6	50869494	50873261	21
63831	7	7	12	13	20	0.35	0.263175964355469	0.801519101562501	N.S.	none	chr6	50875334	50876334	21
63832	4	5	3	3	8	0.625	0.7265625	1	N.S.	none	chr6	50879939	50880618	18
63833	3	3	5	5	8	0.375	0.7265625	1	N.S.	none	chr6	50888894	50889206	18
63834	6	8	9	9	17	0.470588235294118	1	1	N.S.	none	chr6	50894206	50895929	24
63835	14	15	26	32	47	0.319148936170213	0.0186238366150065	0.214461146924408	N.S.	none	chr6	50897960	50901485	22
63836	19	22	10	11	33	0.666666666666667	0.0801433124579489	0.471454885945343	N.S.	none	chr6	50903709	50905764	20
63837	15	16	11	13	29	0.551724137931034	0.711071103811264	1	N.S.	none	chr6	50907827	50909869	20
63838	66	105	61	103	208	0.504807692307692	0.944743113893687	1	N.S.	none	chr6	50913137	50923515	19
63839	5	6	12	14	20	0.3	0.115318298339844	0.5712884801436	N.S.	none	chr6	50935419	50937357	20
63840	3	4	9	11	15	0.266666666666667	0.11846923828125	0.5712884801436	N.S.	none	chr6	50997718	50999477	18
63841	1	1	6	6	7	0.142857142857143	0.125	0.5712884801436	N.S.	none	chr6	51042524	51043153	29
63842	23	33	32	42	75	0.44	0.355699239081489	0.912450628945005	N.S.	none	chr6	51046377	51050397	20
63843	12	13	7	8	21	0.619047619047619	0.383310317993164	0.91815366488741	N.S.	none	chr6	51052970	51053641	20
63844	17	18	21	34	52	0.346153846153846	0.0364834000083599	0.314031576504787	N.S.	none	chr6	51064645	51068623	26
63845	7	7	5	5	12	0.583333333333333	0.7744140625	1	N.S.	none	chr6	51071970	51072680	21
63846	12	13	14	16	29	0.448275862068966	0.711071103811264	1	N.S.	none	chr6	51083600	51085554	18
63847	1	1	1	1	2	0.5	1	1	N.S.	none	chr6	51087782	51087932	22
63848	17	22	29	33	55	0.4	0.177001364770359	0.686600803144176	N.S.	none	chr6	51096985	51100436	20
63849	34	45	39	53	98	0.459183673469388	0.479692499567487	0.986818908182807	N.S.	none	chr6	51103652	51108858	18
63850	7	8	4	6	14	0.571428571428571	0.79052734375	1	N.S.	none	chr6	51111334	51111757	23
63851	4	4	5	5	9	0.444444444444444	1	1	N.S.	none	chr6	51114733	51115043	18
63852	29	38	22	29	67	0.567164179104478	0.32843206269719	0.884531397638831	N.S.	none	chr6	51117135	51121232	23
63853	9	9	15	15	24	0.375	0.307456254959107	0.848493388364176	N.S.	none	chr6	51123358	51123980	18
63854	24	26	27	32	58	0.448275862068966	0.51184230843817	0.990854927178114	N.S.	none	chr6	51130642	51133039	28
63855	28	32	38	45	77	0.415584415584416	0.171060973553913	0.682861656802424	N.S.	none	chr6	51139019	51142325	23
63856	23	27	18	24	51	0.529411764705882	0.779767930553075	1	N.S.	none	chr6	51148768	51151859	20
63857	11	11	11	11	22	0.5	1	1	N.S.	none	chr6	51158727	51160168	18
63858	10	13	11	11	24	0.541666666666667	0.838819742202759	1	N.S.	none	chr6	51163096	51164509	32
63859	22	31	20	21	52	0.596153846153846	0.211608568761516	0.749275874652192	N.S.	none	chr6	51167660	51171434	18
63860	4	5	5	5	10	0.5	1	1	N.S.	none	chr6	51173940	51174420	21
63861	7	8	11	12	20	0.4	0.50344467163086	0.986818908182807	N.S.	none	chr6	51179041	51180954	19
63862	40	48	40	52	100	0.48	0.764353434402667	1	N.S.	none	chr6	51189722	51193989	21
63863	10	11	5	6	17	0.647058823529412	0.332305908203125	0.884531397638831	N.S.	none	chr6	51207730	51209085	18
63864	36	57	47	72	129	0.441860465116279	0.217561253839461	0.749275874652192	N.S.	none	chr6	51211413	51223496	22
63865	27	35	25	36	71	0.492957746478873	1	1	N.S.	none	chr6	51226825	51232453	20
63867	1	1	7	9	10	0.1	0.021484375	0.229815482549858	N.S.	none	chr6	51244919	51245895	18
63868	4	4	12	12	16	0.25	0.076812744140625	0.460373739564835	N.S.	none	chr6	51328886	51330780	18
63869	15	19	4	6	25	0.76	0.014633297920227	0.182018155942635	N.S.	none	chr6	51334490	51336331	22
63870	3	3	2	2	5	0.6	1	1	N.S.	none	chr6	51653460	51653610	22
63871	9	10	9	11	21	0.476190476190476	1	1	N.S.	none	chr6	51663509	51664610	18
63872	27	28	29	36	64	0.4375	0.381732794793338	0.91815366488741	N.S.	none	chr6	51667132	51670273	21
63873	15	17	21	23	40	0.425	0.429590507843387	0.965861565165892	N.S.	none	chr6	51678397	51681969	19
63874	11	14	23	27	41	0.341463414634146	0.0595838880180964	0.418273657946611	N.S.	none	chr6	51685882	51689567	19
63875	17	25	21	33	58	0.431034482758621	0.358143301806139	0.913303948681226	N.S.	none	chr6	51712029	51720851	27
63876	5	6	9	9	15	0.4	0.60723876953125	1	N.S.	none	chr6	51723304	51728504	24
63878	7	9	5	6	15	0.6	0.60723876953125	1	N.S.	none	chr6	51743137	51744447	21
63879	3	3	8	8	11	0.272727272727273	0.2265625	0.758088906960164	N.S.	none	chr6	51747612	51748334	18
63880	3	4	9	10	14	0.285714285714286	0.1795654296875	0.686600803144176	N.S.	none	chr6	51757464	51759117	20
63881	4	5	8	9	14	0.357142857142857	0.4239501953125	0.958455121782155	N.S.	none	chr6	51762048	51765021	21
63886	1	1	1	1	2	0.5	1	1	N.S.	none	chr6	51801587	51801783	28
63891	1	1	0	0	1	1	1	1	N.S.	none	chr6	51837014	51837872	18
63892	4	5	3	3	8	0.625	0.7265625	1	N.S.	none	chr6	51842796	51843210	18
63893	23	26	17	20	46	0.565217391304348	0.461391182136767	0.979913076590607	N.S.	none	chr6	51845345	51847930	22
63894	4	4	3	4	8	0.5	1	1	N.S.	none	chr6	51886121	51886329	25
63895	23	33	14	16	49	0.673469387755102	0.0212941141413872	0.229815482549858	N.S.	none	chr6	51889296	51892428	27
63896	19	21	17	17	38	0.552631578947368	0.627102570157149	1	N.S.	none	chr6	51894639	51896486	18
63897	6	7	2	2	9	0.777777777777778	0.1796875	0.686600803144176	N.S.	none	chr6	51919671	51920093	21
63898	12	15	23	25	40	0.375	0.153859944162832	0.640630656519167	N.S.	none	chr6	51923167	51924736	18
63911	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr6	52745145	52745452	20
63912	1	1	0	0	1	1	1	1	N.S.	none	chr6	52766363	52766513	23
63913	11	11	5	5	16	0.6875	0.210113525390625	0.747517167225699	N.S.	none	chr6	52792031	52793295	18
63914	9	9	7	8	17	0.529411764705882	1	1	N.S.	none	chr6	52846883	52848577	20
63915	1	1	2	2	3	0.333333333333333	1	1	N.S.	none	chr6	52856042	52856192	18
63916	14	19	8	9	28	0.678571428571429	0.087158553302288	0.499458950288112	N.S.	none	chr6	54009067	54014684	27
63917	2	2	7	7	9	0.222222222222222	0.1796875	0.686600803144176	N.S.	none	chr6	54031013	54031793	18
63918	7	7	7	8	15	0.466666666666667	1	1	N.S.	none	chr6	54034298	54037520	36
63919	6	7	1	1	8	0.875	0.0703125	0.43947812174658	N.S.	none	chr6	54039692	54040032	22
63920	9	10	5	5	15	0.666666666666667	0.3017578125	0.840528338978429	N.S.	none	chr6	54044735	54046062	29
63921	3	3	5	6	9	0.333333333333333	0.5078125	0.986818908182807	N.S.	none	chr6	54048091	54049520	18
63922	2	2	2	2	4	0.5	1	1	N.S.	none	chr6	54051889	54052109	22
63923	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr6	54058303	54059394	20
63924	16	20	10	11	31	0.645161290322581	0.149612784385681	0.630703598781203	N.S.	none	chr6	54070814	54075205	21
63926	2	2	4	5	7	0.285714285714286	0.453125	0.973117748316187	N.S.	none	chr6	54090276	54091250	19
63930	3	3	4	4	7	0.428571428571429	1	1	N.S.	none	chr6	54136809	54138749	18
63931	2	2	7	7	9	0.222222222222222	0.1796875	0.686600803144176	N.S.	none	chr6	54141657	54146994	25
63932	1	1	0	0	1	1	1	1	N.S.	none	chr6	54152493	54158378	22
63933	3	3	8	8	11	0.272727272727273	0.2265625	0.758088906960164	N.S.	none	chr6	54161063	54163099	20
63934	15	22	16	19	41	0.536585365853659	0.755228657504631	1	N.S.	none	chr6	54167078	54188931	25
63941	2	2	2	2	4	0.5	1	1	N.S.	none	chr6	54425065	54425226	21
63942	2	2	6	7	9	0.222222222222222	0.1796875	0.686600803144176	N.S.	none	chr6	54428607	54429085	18
63944	13	14	34	39	53	0.264150943396226	0.000802330886894967	0.0230396294297197	*	mat	chr6	54440978	54443742	19
63945	10	11	16	18	29	0.379310344827586	0.26493089646101	0.801519101562501	N.S.	none	chr6	54462967	54464059	25
63946	4	4	5	6	10	0.4	0.75390625	1	N.S.	none	chr6	54466826	54467061	46
63947	12	13	8	8	21	0.619047619047619	0.383310317993164	0.91815366488741	N.S.	none	chr6	54469196	54470865	21
63948	6	6	9	11	17	0.352941176470588	0.332305908203125	0.884531397638831	N.S.	none	chr6	54473345	54474253	26
63949	3	4	8	9	13	0.307692307692308	0.266845703125	0.801519101562501	N.S.	none	chr6	54477101	54477893	27
63950	39	52	36	54	106	0.490566037735849	0.922685159441276	1	N.S.	none	chr6	54480969	54487784	22
63951	17	21	13	16	37	0.567567567567568	0.511375781585229	0.990692453517661	N.S.	none	chr6	54489787	54491887	21
63952	41	57	40	51	108	0.527777777777778	0.630633834530832	1	N.S.	none	chr6	54495504	54501765	23
63953	34	47	48	69	116	0.405172413793103	0.0507295566828834	0.380519815246337	N.S.	none	chr6	54517579	54526507	22
63954	26	36	34	41	77	0.467532467532468	0.648791162310648	1	N.S.	none	chr6	54528876	54535209	20
63955	2	2	4	5	7	0.285714285714286	0.453125	0.973117748316187	N.S.	none	chr6	54537895	54538334	19
63956	73	125	78	162	287	0.435540069686411	0.033404092697675	0.299728673978107	N.S.	none	chr6	54541700	54562106	26
63957	42	68	30	50	118	0.576271186440678	0.117212941976315	0.5712884801436	N.S.	none	chr6	54564829	54574265	24
63958	30	49	26	38	87	0.563218390804598	0.283607108405485	0.825380636819709	N.S.	none	chr6	54579363	54591023	23
63959	11	12	12	12	24	0.5	1	1	N.S.	none	chr6	54593054	54595847	25
63960	6	6	4	7	13	0.461538461538462	1	1	N.S.	none	chr6	54598206	54599164	19
63961	4	4	1	1	5	0.8	0.375	0.913883750365105	N.S.	none	chr6	54601773	54603029	18
63963	60	131	46	89	220	0.595454545454545	0.00558400703322233	0.0963940818709727	N.S.	none	chr6	54623646	54642461	22
63964	10	10	7	9	19	0.526315789473684	1	1	N.S.	none	chr6	54653679	54654829	22
63965	15	18	27	38	56	0.321428571428571	0.0104548183218922	0.14837898647279	N.S.	none	chr6	54657888	54662198	24
63966	6	7	7	9	16	0.4375	0.803619384765625	1	N.S.	none	chr6	54722313	54724306	19
63967	17	21	12	13	34	0.617647058823529	0.229481013026088	0.759165611287253	N.S.	none	chr6	54726751	54728490	28
63968	1	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr6	54731859	54732009	27
63969	37	63	29	45	108	0.583333333333333	0.101432735041105	0.541003405050548	N.S.	none	chr6	54756703	54767064	22
63970	39	61	40	64	125	0.488	0.858119373263592	1	N.S.	none	chr6	54769114	54779669	22
63971	21	36	14	18	54	0.666666666666667	0.0198343267280683	0.222497649038558	N.S.	none	chr6	54787166	54791720	22
63972	33	59	39	65	124	0.475806451612903	0.653598449823059	1	N.S.	none	chr6	54794465	54803045	22
63973	2	2	6	7	9	0.222222222222222	0.1796875	0.686600803144176	N.S.	none	chr6	54805440	54805985	24
63974	23	50	28	41	91	0.549450549450549	0.40181279606988	0.940466339740327	N.S.	none	chr6	54809196	54815208	28
63975	23	39	18	29	68	0.573529411764706	0.274990396171002	0.818356074556052	N.S.	none	chr6	54818590	54824703	23
63976	10	10	9	12	22	0.454545454545455	0.831811904907227	1	N.S.	none	chr6	54835589	54837372	18
63977	7	7	17	18	25	0.28	0.0432852506637574	0.342397139243955	N.S.	none	chr6	54840361	54842481	20
63978	20	25	15	16	41	0.609756097560976	0.211023597608801	0.748768321676515	N.S.	none	chr6	54854379	54857988	19
63979	5	5	5	6	11	0.454545454545455	1	1	N.S.	none	chr6	54860814	54863155	29
63983	5	5	5	5	10	0.5	1	1	N.S.	none	chr6	54899420	54911640	22
63986	1	1	1	1	2	0.5	1	1	N.S.	none	chr6	54930816	54943386	21
63987	10	12	10	11	23	0.521739130434783	1	1	N.S.	none	chr6	54946762	54953412	20
63988	6	7	7	7	14	0.5	1	1	N.S.	none	chr6	54955700	54964730	24
63993	10	15	11	18	33	0.454545454545455	0.728332480881364	1	N.S.	none	chr6	55005543	55013591	21
63998	1	1	0	0	1	1	1	1	N.S.	none	chr6	55069702	55070644	18
63999	28	43	32	55	98	0.438775510204082	0.266405594411192	0.801519101562501	N.S.	none	chr6	55074286	55137035	27
64000	26	49	29	43	92	0.532608695652174	0.602412277696151	1	N.S.	none	chr6	55142083	55162547	24
64001	23	30	23	31	61	0.491803278688525	1	1	N.S.	none	chr6	55167924	55186915	23
64002	75	165	71	154	319	0.517241379310345	0.575621710980236	1	N.S.	none	chr6	55190288	55221448	25
64003	24	37	13	18	55	0.672727272727273	0.0144538335338278	0.180834266531522	N.S.	none	chr6	55224368	55232565	27
64004	2	3	0	0	3	1	0.25	0.780095574485768	N.S.	none	chr6	55235804	55236397	22
64005	18	26	19	22	48	0.541666666666667	0.665465812076621	1	N.S.	none	chr6	55248174	55252986	26
64006	13	23	20	25	48	0.479166666666667	0.885433497286515	1	N.S.	none	chr6	55266275	55271153	20
64007	14	20	15	18	38	0.526315789473684	0.871414679364533	1	N.S.	none	chr6	55280557	55284992	23
64008	17	19	12	13	32	0.59375	0.377085587475449	0.915756635772012	N.S.	none	chr6	55287074	55289330	27
64009	7	8	8	10	18	0.444444444444444	0.814529418945313	1	N.S.	none	chr6	55291412	55292702	22
64010	46	71	36	63	134	0.529850746268657	0.545534366479874	1	N.S.	none	chr6	55294839	55306429	25
64011	27	44	24	35	79	0.556962025316456	0.368187633830631	0.913883750365105	N.S.	none	chr6	55309323	55317443	23
64012	59	118	47	116	234	0.504273504273504	0.94789635041917	1	N.S.	none	chr6	55319899	55342843	25
64013	114	344	108	292	636	0.540880503144654	0.0430626610494873	0.342397139243955	N.S.	none	chr6	55344890	55396055	29
64014	93	248	82	193	441	0.562358276643991	0.0100480976122181	0.143857339541789	N.S.	none	chr6	55400609	55441317	25
64016	21	30	27	42	72	0.416666666666667	0.1945051658674	0.718930001738274	N.S.	none	chr6	55451317	55459232	23
64017	15	18	12	14	32	0.5625	0.596614895854146	1	N.S.	none	chr6	55461771	55464679	22
64018	29	40	22	30	70	0.571428571428571	0.281978921793657	0.825380636819709	N.S.	none	chr6	55466707	55472268	23
64019	6	6	5	5	11	0.545454545454545	1	1	N.S.	none	chr6	55475080	55476202	19
64020	90	227	95	232	459	0.494553376906318	0.851918445889418	1	N.S.	none	chr6	55478276	55515485	27
64021	56	102	57	118	220	0.463636363636364	0.311869876236442	0.856614362350077	N.S.	none	chr6	55518470	55537733	25
64022	28	42	36	53	95	0.442105263157895	0.304885190702276	0.847408621986724	N.S.	none	chr6	55546799	55554677	23
64023	28	48	25	46	94	0.51063829787234	0.917923067315744	1	N.S.	none	chr6	55557184	55575946	26
64024	34	50	32	63	113	0.442477876106195	0.258862000165316	0.799772282098905	N.S.	none	chr6	55581675	55591244	24
64025	6	6	5	7	13	0.461538461538462	1	1	N.S.	none	chr6	55597895	55599217	22
64026	3	5	6	7	12	0.416666666666667	0.7744140625	1	N.S.	none	chr6	55601418	55605295	18
64027	20	23	11	16	39	0.58974358974359	0.336783635189932	0.892412046363831	N.S.	none	chr6	55617131	55624120	19
64028	9	12	13	19	31	0.387096774193548	0.281041515059769	0.825380636819709	N.S.	none	chr6	55631841	55641545	26
64029	1	1	3	4	5	0.2	0.375	0.913883750365105	N.S.	none	chr6	55644728	55645547	26
64031	10	18	11	17	35	0.514285714285714	1	1	N.S.	none	chr6	55653779	55661672	29
64033	44	78	55	105	183	0.426229508196721	0.0543112730870316	0.395955545500134	N.S.	none	chr6	55668447	55708820	23
64034	5	5	3	3	8	0.625	0.7265625	1	N.S.	none	chr6	55711456	55712524	21
64036	26	36	28	46	82	0.439024390243902	0.320293363638014	0.874694303462405	N.S.	none	chr6	55725376	55756781	25
64041	16	21	21	31	52	0.403846153846154	0.211608568761516	0.749275874652192	N.S.	none	chr6	55816117	55828849	21
64042	11	12	8	9	21	0.571428571428571	0.663623809814453	1	N.S.	none	chr6	55834222	55837270	20
64043	2	2	3	3	5	0.4	1	1	N.S.	none	chr6	55839478	55853397	27
64044	1	1	1	2	3	0.333333333333333	1	1	N.S.	none	chr6	55856984	55858228	18
64045	9	9	6	8	17	0.529411764705882	1	1	N.S.	none	chr6	55861196	55863942	28
64046	1	2	0	0	2	1	0.5	0.986818908182807	N.S.	none	chr6	55869836	55870029	21
64050	12	18	10	13	31	0.580645161290323	0.473129659891129	0.986818908182807	N.S.	none	chr6	55887479	55901822	23
64051	3	3	5	6	9	0.333333333333333	0.5078125	0.986818908182807	N.S.	none	chr6	55904165	55905078	21
64052	3	3	5	5	8	0.375	0.7265625	1	N.S.	none	chr6	55908070	55909590	25
64053	10	10	8	10	20	0.5	1	1	N.S.	none	chr6	55919831	55939855	21
64054	1	1	1	1	2	0.5	1	1	N.S.	none	chr6	55946001	55953637	23
64059	7	8	2	2	10	0.8	0.109375	0.560321155682903	N.S.	none	chr6	56003116	56018354	22
64060	4	4	4	4	8	0.5	1	1	N.S.	none	chr6	56022089	56024262	25
64062	2	2	8	8	10	0.2	0.109375	0.560321155682903	N.S.	none	chr6	56037020	56039007	27
64063	1	1	6	7	8	0.125	0.0703125	0.43947812174658	N.S.	none	chr6	56041737	56043850	20
64064	3	4	2	2	6	0.666666666666667	0.6875	1	N.S.	none	chr6	56053355	56055240	22
64065	3	3	4	4	7	0.428571428571429	1	1	N.S.	none	chr6	56058795	56059611	22
64066	3	4	8	9	13	0.307692307692308	0.266845703125	0.801519101562501	N.S.	none	chr6	56062536	56069005	25
64070	1	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr6	56107667	56108769	19
64072	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr6	56130012	56130624	19
